Unnamed: 0,eo_code,eo_model_name,eo_model_id,strategy_id,eo_description,teh_mesto,mvz,eo_class_code,eo_class_description,eo_main_code,eo_main_description,eo_main_class_code,eo_main_class_description,teh_mesto_description,level_upper,code,level_1,level_1_code,level_2_code,level_2_path,level_3_code,level_5,level_6,level_7,level_8,operation_start_date,avearage_day_operation_hours,operation_finish_date,level_1_description,constr_type,avearage_day_operation_hours_updated,avearage_day_operation_hours 2,operation_status 01.03.2022,Дата ввода в экспл.(полностью включая день),Плановая дата вывода из эксплуат.(полностью включая день),Наработка 1.03.2022,ТипЕдОборуд,constr_type_description,Дата списания,Дата последнего капитального ремонта,Вышестоящая ЕО,Unnamed: 42,Unnamed: 43
1119,100000099052,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-12-01,,2033-11-28,,,,,,,,,O,,,,,,
1120,100000099053,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-01-01,,2033-12-29,,,,,,,,,O,,,,,,
1121,100000099054,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-01-01,,2033-12-29,,,,,,,,,O,,,,,,
1122,100000099055,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-01-01,,2033-12-29,,,,,,,,,O,,,,,,
2131,100000101068,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-01-31,,2033-01-28,,,,,,,,,O,,,,,,
2132,100000101069,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-01-31,,2033-01-28,,,,,,,,,O,,,,,,
2133,100000101070,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-01-31,,2033-01-28,,,,,,,,,O,,,,,,
2134,100000101071,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-01-31,,2033-01-28,,,,,,,,,O,,,,,,
2135,100000101072,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-01-31,,2034-01-28,,,,,,,,,O,,,,,,
2136,100000101073,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-01-31,,2034-01-28,,,,,,,,,O,,,,,,
2137,100000101074,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-01-31,,2033-01-28,,,,,,,,,O,,,,,,
2138,100000101075,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-06-30,,2033-06-27,,,,,,,,,O,,,,,,
2139,100000101076,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-07-31,,2033-07-28,,,,,,,,,O,,,,,,
2140,100000101077,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-08-31,,2033-08-28,,,,,,,,,O,,,,,,
2141,100000101078,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-10-31,,2033-10-28,,,,,,,,,O,,,,,,
2142,100000101079,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-01-31,,2034-01-28,,,,,,,,,O,,,,,,
2143,100000101080,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-01-31,,2034-01-28,,,,,,,,,O,,,,,,
2144,100000101081,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-01-31,,2034-01-28,,,,,,,,,O,,,,,,
2145,100000101082,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-01-31,,2033-01-28,,,,,,,,,O,,,,,,
2146,100000101083,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-06-30,,2033-06-27,,,,,,,,,O,,,,,,
2147,100000101084,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-06-30,,2033-06-27,,,,,,,,,O,,,,,,
2148,100000101085,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-10-31,,2033-10-28,,,,,,,,,O,,,,,,
2149,100000101086,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-01-31,,2034-01-28,,,,,,,,,O,,,,,,
2150,100000101087,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-02-29,,2034-02-26,,,,,,,,,O,,,,,,
2151,100000101088,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-05-31,,2034-05-29,,,,,,,,,O,,,,,,
2152,100000101089,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-11-30,,2034-11-28,,,,,,,,,O,,,,,,
2153,100000101090,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-01-31,,2033-01-28,,,,,,,,,O,,,,,,
2155,100000101092,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-06-30,,2033-06-27,,,,,,,,,O,,,,,,
2156,100000101093,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-07-31,,2033-07-28,,,,,,,,,O,,,,,,
2157,100000101094,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-08-31,,2033-08-28,,,,,,,,,O,,,,,,
2158,100000101095,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-09-30,,2033-09-27,,,,,,,,,O,,,,,,
2159,100000101096,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-01-31,,2034-01-28,,,,,,,,,O,,,,,,
2160,100000101097,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-02-29,,2034-02-26,,,,,,,,,O,,,,,,
2161,100000101098,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-02-29,,2034-02-26,,,,,,,,,O,,,,,,
2162,100000101099,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-01-31,,2033-01-28,,,,,,,,,O,,,,,,
2163,100000101100,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-01-31,,2033-01-28,,,,,,,,,O,,,,,,
2164,100000101101,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-01-31,,2033-01-28,,,,,,,,,O,,,,,,
2165,100000101102,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-08-31,,2033-08-28,,,,,,,,,O,,,,,,
2166,100000101103,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-01-31,,2034-01-28,,,,,,,,,O,,,,,,
2167,100000101104,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-05-31,,2034-05-29,,,,,,,,,O,,,,,,
2168,100000101105,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-09-30,,2033-09-27,,,,,,,,,O,,,,,,
2169,100000101106,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-02-29,,2034-02-26,,,,,,,,,O,,,,,,
2170,100000101107,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-02-29,,2034-02-26,,,,,,,,,O,,,,,,
2171,100000101108,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-11-30,,2034-11-28,,,,,,,,,O,,,,,,
2172,100000101109,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-10-31,,2034-10-29,,,,,,,,,O,,,,,,
2173,100000101110,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-02-29,,2034-02-26,,,,,,,,,O,,,,,,
2174,100000101111,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-05-31,,2034-05-29,,,,,,,,,O,,,,,,
3358,100000099110,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №792,11-RUD-CGTR-SEBT-CD91,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №792,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-06-01,,2033-05-29,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3359,100000099111,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №793,11-RUD-CGTR-SEBT-CD92,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №793,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-06-01,,2033-05-29,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3360,100000099112,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №794,11-RUD-CGTR-SEBT-CD93,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №794,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-06-01,,2033-05-29,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3363,100000099116,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №795,11-RUD-CGTR-SEBT-CD94,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №795,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-07-01,,2033-06-28,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3364,100000099117,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №796,11-RUD-CGTR-SEBT-CD95,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №796,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-07-01,,2033-06-28,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3365,100000099118,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №797,11-RUD-CGTR-SEBT-CD96,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №797,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-07-01,,2033-06-28,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3366,100000099122,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №798,11-RUD-CGTR-SEBT-CD98,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №798,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-07-01,,2033-06-28,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3367,100000099123,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №799,11-RUD-CGTR-SEBT-CD97,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №799,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-08-01,,2033-07-29,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3368,100000099124,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №800,11-RUD-CGTR-SEBT-CD99,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №800,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-08-01,,2033-07-29,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3369,100000099125,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №801,11-RUD-CGTR-SEBT-CDA1,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №801,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-08-01,,2033-07-29,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3370,100000099126,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №802,11-RUD-CGTR-SEBT-CDA2,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №802,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-08-01,,2033-07-29,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3371,100000099127,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №803,11-RUD-CGTR-SEBT-CDA3,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №803,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-09-01,,2033-08-29,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3372,100000099128,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №804,11-RUD-CGTR-SEBT-CDA4,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №804,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-09-01,,2033-08-29,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3373,100000099129,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №805,11-RUD-CGTR-SEBT-CDA5,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №805,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-09-01,,2033-08-29,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3374,100000099130,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №806,11-RUD-CGTR-SEBT-CDA6,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №806,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-09-01,,2033-08-29,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3375,100000099131,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №807,11-RUD-CGTR-SEBT-CDA7,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №807,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-10-01,,2033-09-28,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3376,100000099132,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №808,11-RUD-CGTR-SEBT-CDA8,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №808,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-10-01,,2033-09-28,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3377,100000099133,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №809,11-RUD-CGTR-SEBT-CDA9,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №809,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-10-01,,2033-09-28,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3378,100000099134,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №810,11-RUD-CGTR-SEBT-CDA0,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №810,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-10-01,,2033-09-28,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3379,100000099135,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №811,11-RUD-CGTR-SEBT-CDB1,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №811,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-11-01,,2033-10-29,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3380,100000099136,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №812,11-RUD-CGTR-SEBT-CDB2,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №812,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-11-01,,2033-10-29,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3381,100000099137,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №813,11-RUD-CGTR-SEBT-CDB3,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №813,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-11-01,,2033-10-29,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3382,100000099138,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №814,11-RUD-CGTR-SEBT-CDB4,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №814,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-11-01,,2033-10-29,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3383,100000099139,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №815,11-RUD-CGTR-SEBT-CDB5,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №815,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-12-01,,2033-11-28,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3384,100000099140,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №816,11-RUD-CGTR-SEBT-CDB6,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №816,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-12-01,,2033-11-28,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3385,100000099141,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №817,11-RUD-CGTR-SEBT-CDB7,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №817,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-12-01,,2033-11-28,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3386,100000099142,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №818,11-RUD-CGTR-SEBT-CDB8,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №818,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2023-12-01,,2033-11-28,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3387,100000099143,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №819,11-RUD-CGTR-SEBT-CDB9,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №819,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2024-01-01,,2033-12-29,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3388,100000099144,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №820,11-RUD-CGTR-SEBT-CDB0,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №820,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2024-01-01,,2033-12-29,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3389,100000099145,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №821,11-RUD-CGTR-SEBT-CDC1,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №821,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2024-01-01,,2033-12-29,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3390,100000099146,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №822,11-RUD-CGTR-SEBT-CDC2,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №822,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2024-01-01,,2033-12-29,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3391,100000099147,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №823,11-RUD-CGTR-SEBT-CDC3,1113011920,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №823,11-RUD-CGTR-SEBT-C793,,first11,,,,,,,,,2024-01-01,,2033-12-29,Олимпиадинский ГОК,960003596,,,,,,,O,793D_E01_01,,,,,
3402,100000100295,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №52,05-KAR-UTTR-K818,1413011320,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №52,05-KAR-UTTR,,first05,,,,,,,,,2022-06-01,,2032-05-29,Полюс Магадан,960003680,,,,,,,O,730E-8_E01_01,,,,,
3403,100000100299,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №53,05-KAR-UTTR-K819,1413011320,E01_01,Самосвалы карьерные,,,,,Самосвал карьерный №53,05-KAR-UTTR,,first05,,,,,,,,,2022-06-01,,2032-05-29,Полюс Магадан,960003680,,,,,,,O,730E-8_E01_01,,,,,
