eo_code,eo_model_id,eo_model_name,eo_description,БЕ,teh_mesto,Название технического места,mvz,constr_type,constr_type_descr,level_1
100000097704,no_data,no_data,Агр.фильтровентиляционный LF-400/SP,1100,,,1144211223,,,first11
100000097771,no_data,no_data,Агр.фильтровентиляционный LF-400/SP,1100,,,1144211223,,,first11
100000097995,no_data,no_data,Агрегат Х65-50-160-К-5 зав.№1702,1500,71-LES-SKLA-SGSM-PU15,Агрегат насосный №1,1512801220,960005264.0,Х65-50-160К_E18_02,first71
100000098056,no_data,no_data,Агрегат Х65-50-160-К-5 №1703,1500,71-LES-SKLA-SGSM-PU16,Агрегат насосный №2,1512801220,960005264.0,Х65-50-160К_E18_02,first71
100000097459,no_data,no_data,АКБ,1500,71-TRA-AVTR-AVTP-TRV9-AKB,Группирующее ТМ АКБ,1511102120,960011392.0,"Батарея аккумуляторная 6CT-66, 66 А/ч, п",first71
100000097460,no_data,no_data,АКБ,1500,71-TRA-AVTR-AVTP-TRV9-AKB,Группирующее ТМ АКБ,1511102120,960011392.0,"Батарея аккумуляторная 6CT-66, 66 А/ч, п",first71
100000097882,no_data,no_data,АКБ Аккум.автомоб.Ямал 6СТ 190 LB,1500,72-OMK-TRUC-LF20-AKB,Группирующее ТМ АКБ,1523102220,960011313.0,Аккум.автомоб.Ямал 6СТ 190 LB,first71
100000097454,no_data,no_data,АКБ Аккум.автомоб.Ямал 6СТ-70 LB,1500,72-999-AKB,Удаленное оборудование  (АКБ),1523101420,960011298.0,"Аккумулятор Ямал 6СТ-70 LB, 12 В, 70 А.ч",first71
100000098321,no_data,no_data,АКБ Аккум.автомоб.Ямал 6СТ-70 LB,1500,72-999-AKB,Удаленное оборудование  (АКБ),1523101420,960011298.0,"Аккумулятор Ямал 6СТ-70 LB, 12 В, 70 А.ч",first71
100000099076,no_data,no_data,АКБ Аккумулятор автомобильный +EFB 100 А,1500,71-LES-TRUC-LF08-AKB,Группирующее ТМ АКБ,1512102020,960011297.0,Батарея аккумуляторная +EFB 100 Аком,first71
100000098200,no_data,no_data,АКБ Аккумулятор Аком 75.1 пр. Tiger,1500,71-LES-TRUC-TR01-AKB,Группирующее ТМ АКБ,1512102020,960010934.0,Аккумулятор Аком 75.1 пр. Tiger,first71
100000097400,no_data,no_data,АКБ Батарея 6СТ-190 п/п 190111K01E E-Lab,1500,72-OMK-TRUC-TR36-AKB,Группирующее ТМ АКБ,1523102920,960011393.0,"Батарея аккумуляторная 6СТ-190, п/п, 190",first71
100000097401,no_data,no_data,АКБ Батарея 6СТ-190 п/п 190111K01E E-Lab,1500,72-OMK-TRUC-TR36-AKB,Группирующее ТМ АКБ,1523102920,960011393.0,"Батарея аккумуляторная 6СТ-190, п/п, 190",first71
100000099077,no_data,no_data,АКБ Батарея 6CT-75 L/R Razor,1500,72-999-AKB,Удаленное оборудование  (АКБ),1523101420,960011304.0,Батарея 6CT-75 L/R Razor,first71
100000097473,no_data,no_data,АКБ Батарея аккум 6CT-100 100112К01E E-l,1500,71-TRA-AVTR-AVTP-TR88-AKB,Группирующее ТМ АКБ,1511102220,960013582.0,Батарея 6CT-100 VL E-lab,first71
100000097880,no_data,no_data,АКБ Батарея аккум. 75.1 12В 75 А/ч пр. A,1500,72-OMK-TRUC-TR06-AKB,Группирующее ТМ АКБ,1523101420,960013595.0,Батарея аккум. 75.1 12В 75 А/ч пр. AC/DC,first71
100000098896,no_data,no_data,АКБ Батарея аккум. 75.1 12В 75 А/ч пр. A,1500,72-OMK-TRUC-TR8D-AKB,Группирующее ТМ АКБ,1523102720,960013595.0,Батарея аккум. 75.1 12В 75 А/ч пр. AC/DC,first71
100000098898,no_data,no_data,АКБ Батарея аккум. 75.1 12В 75 А/ч пр. A,1500,72-OMK-TRUC-TR1B-AKB,Группирующее ТМ АКБ,1523101420,960013595.0,Батарея аккум. 75.1 12В 75 А/ч пр. AC/DC,first71
100000098900,no_data,no_data,АКБ Батарея аккум. 75.1 12В 75 А/ч пр. A,1500,72-OMK-TRUC-TR1A-AKB,Группирующее ТМ АКБ,1523101420,960013595.0,Батарея аккум. 75.1 12В 75 А/ч пр. AC/DC,first71
100000098282,no_data,no_data,АКБ Батарея аккум. 90D26L 58039 Champion,1500,71-TRA-AVTR-AVTP-TR7A-AKB,Группирующее ТМ АКБ,1511102220,960011490.0,"Батарея аккумуляторная SMF 90D26L, 58039",first71
100000097453,no_data,no_data,АКБ Батарея аккум. Decus 6CT-77R зеленый,1500,71-TRA-AVTR-AVTP-TR89-AKB,Группирующее ТМ АКБ,1511102020,960010935.0,Батарея аккум. Decus 6CT-77R зеленый,first71
100000097662,no_data,no_data,АКБ Батарея аккум. Decus 6CT-77R зеленый,1500,71-TRA-AVTR-AVTP-TR92-AKB,Группирующее ТМ АКБ,1511102020,960010935.0,Батарея аккум. Decus 6CT-77R зеленый,first71
100000097670,no_data,no_data,АКБ Батарея аккум. Decus 6CT-77R зеленый,1500,71-TRA-AVTR-AVTP-TR19-AKB,Группирующее ТМ АКБ,1511102020,960010935.0,Батарея аккум. Decus 6CT-77R зеленый,first71
100000097674,no_data,no_data,АКБ Батарея аккум. Decus 6CT-77R зеленый,1500,71-TRA-AVTR-AVTP-TR5H-AKB,Группирующее ТМ АКБ,1511102020,960010935.0,Батарея аккум. Decus 6CT-77R зеленый,first71
100000098105,no_data,no_data,АКБ Батарея аккум. Decus 6CT-77R зеленый,1500,71-TRA-AVTR-AVT1-LF32-AKB,Группирующее ТМ АКБ,1511103520,960010935.0,Батарея аккум. Decus 6CT-77R зеленый,first71
100000098108,no_data,no_data,АКБ Батарея аккум. Decus 6CT-77R зеленый,1500,71-TRA-AVTR-AVT1-LF07-AKB,Группирующее ТМ АКБ,1511103520,960010935.0,Батарея аккум. Decus 6CT-77R зеленый,first71
100000098279,no_data,no_data,АКБ Батарея аккум. Decus 6CT-77R зеленый,1500,71-TRA-AVTR-AVTP-TR22-AKB,Группирующее ТМ АКБ,1511102020,960010935.0,Батарея аккум. Decus 6CT-77R зеленый,first71
100000098281,no_data,no_data,АКБ Батарея аккум. Decus 6CT-77R зеленый,1500,71-TRA-AVTR-AVTP-TR7A-AKB,Группирующее ТМ АКБ,1511102220,960010935.0,Батарея аккум. Decus 6CT-77R зеленый,first71
100000099203,no_data,no_data,АКБ Батарея аккум. Decus 6CT-77R зеленый,1500,71-TRA-AVTR-AVTP-TR0T-AKB,Группирующее ТМ АКБ,1511102120,960010935.0,Батарея аккум. Decus 6CT-77R зеленый,first71
100000098893,no_data,no_data,АКБ Батарея аккум. Kainar 190.4,1500,72-OMK-TRUC-TR2E-AKB,Группирующее ТМ АКБ,1523101520,960010950.0,Батарея аккум. Kainar 190.4,first71
100000098894,no_data,no_data,АКБ Батарея аккум. Kainar 190.4,1500,72-OMK-TRUC-TR2E-AKB,Группирующее ТМ АКБ,1523101520,960010950.0,Батарея аккум. Kainar 190.4,first71
100000099326,no_data,no_data,АКБ Батарея аккум. Kainar 190.4,1500,72-OMK-TRUC-TR92-AKB,Группирующее ТМ АКБ,1523101320,960010950.0,Батарея аккум. Kainar 190.4,first71
100000099327,no_data,no_data,АКБ Батарея аккум. Kainar 190.4,1500,72-OMK-TRUC-TR92-AKB,Группирующее ТМ АКБ,1523101320,960010950.0,Батарея аккум. Kainar 190.4,first71
100000099312,no_data,no_data,АКБ Батарея аккум.6СТ-140 Bravo,1500,71-TRA-AVTR-AVT1-TR1C-AKB,Группирующее ТМ АКБ,1511103520,960010942.0,Батарея аккум.6СТ-140 Bravo,first71
100000097599,no_data,no_data,АКБ Батарея аккум.Red Energy 95D26L 80А/,1500,72-OMK-TRUC-TR9Y-AKB,Группирующее ТМ АКБ,1523101420,960013585.0,Батарея аккум.Red Energy 95D26L 80А/ч FQ,first71
100000097879,no_data,no_data,АКБ Батарея аккум.Red Energy 95D26L 80А/,1500,72-OMK-TRUC-TR06-AKB,Группирующее ТМ АКБ,1523101420,960013585.0,Батарея аккум.Red Energy 95D26L 80А/ч FQ,first71
100000098151,no_data,no_data,АКБ Батарея аккум.Red Energy 95D26L 80А/,1500,72-OMK-TRUC-TRB2-AKB,Группирующее ТМ АКБ,1523103020,960013585.0,Батарея аккум.Red Energy 95D26L 80А/ч FQ,first71
100000098152,no_data,no_data,АКБ Батарея аккум.Red Energy 95D26L 80А/,1500,72-OMK-TRUC-TRB2-AKB,Группирующее ТМ АКБ,1523103020,960013585.0,Батарея аккум.Red Energy 95D26L 80А/ч FQ,first71
100000098606,no_data,no_data,АКБ Батарея аккум.Red Energy 95D26L 80А/,1500,72-OMK-TRUC-TR2B-AKB,Группирующее ТМ АКБ,1523101420,960013585.0,Батарея аккум.Red Energy 95D26L 80А/ч FQ,first71
100000099078,no_data,no_data,АКБ Батарея аккум.Red Energy 95D26L 80А/,1500,72-OMK-TRUC-TR1X-AKB,Группирующее ТМ АКБ,1523101420,960013585.0,Батарея аккум.Red Energy 95D26L 80А/ч FQ,first71
100000097664,no_data,no_data,АКБ Батарея аккумуляторная 105D31R 90 А/,1500,72-OMK-TRUC-TRA6-AKB,Группирующее ТМ АКБ,1523102720,960013587.0,Батарея аккумуляторная 105D31R 90 А/ч FQ,first71
100000097404,no_data,no_data,АКБ Батарея аккумуляторная MAQ 6СТ-225L,1500,72-OMK-TRUC-TR9W-AKB,Группирующее ТМ АКБ,1523101220,960010952.0,Батарея аккумуляторная MAQ 6СТ-225L,first71
100000097405,no_data,no_data,АКБ Батарея аккумуляторная MAQ 6СТ-225L,1500,72-OMK-TRUC-TR9W-AKB,Группирующее ТМ АКБ,1523101220,960010952.0,Батарея аккумуляторная MAQ 6СТ-225L,first71
100000097444,no_data,no_data,АКБ Батарея аккумуляторная MAQ 6СТ-225L,1500,71-TRA-AVTR-AVT3-TR3U-AKB,Группирующее ТМ АКБ,1511104420,960010952.0,Батарея аккумуляторная MAQ 6СТ-225L,first71
100000097445,no_data,no_data,АКБ Батарея аккумуляторная MAQ 6СТ-225L,1500,71-TRA-AVTR-AVT3-TR3U-AKB,Группирующее ТМ АКБ,1511104420,960010952.0,Батарея аккумуляторная MAQ 6СТ-225L,first71
100000097842,no_data,no_data,АКБ Батарея аккумуляторная MAQ 6СТ-225L,1500,71-TRA-AVTR-AVT2-TR67-AKB,Группирующее ТМ АКБ,1511103620,960010952.0,Батарея аккумуляторная MAQ 6СТ-225L,first71
100000097843,no_data,no_data,АКБ Батарея аккумуляторная MAQ 6СТ-225L,1500,71-TRA-AVTR-AVT2-TR67-AKB,Группирующее ТМ АКБ,1511103620,960010952.0,Батарея аккумуляторная MAQ 6СТ-225L,first71
100000097888,no_data,no_data,АКБ Батарея аккумуляторная MAQ 6СТ-225L,1500,71-TRA-AVTR-AVT2-TR4J-AKB,Группирующее ТМ АКБ,1511103620,960010952.0,Батарея аккумуляторная MAQ 6СТ-225L,first71
100000097889,no_data,no_data,АКБ Батарея аккумуляторная MAQ 6СТ-225L,1500,71-TRA-AVTR-AVT2-TR4J-AKB,Группирующее ТМ АКБ,1511103620,960010952.0,Батарея аккумуляторная MAQ 6СТ-225L,first71
100000097980,no_data,no_data,АКБ Батарея аккумуляторная MAQ 6СТ-225L,1500,71-TRA-AVTR-AVT2-TR49-AKB,Группирующее ТМ АКБ,1511103620,960010952.0,Батарея аккумуляторная MAQ 6СТ-225L,first71
100000097981,no_data,no_data,АКБ Батарея аккумуляторная MAQ 6СТ-225L,1500,71-TRA-AVTR-AVT2-TR49-AKB,Группирующее ТМ АКБ,1511103620,960010952.0,Батарея аккумуляторная MAQ 6СТ-225L,first71
100000099294,no_data,no_data,АКБ Батарея аккумуляторная MAQ 6СТ-225L,1500,71-TRA-AVTR-AVT2-TR64-AKB,Группирующее ТМ АКБ,1511103620,960010952.0,Батарея аккумуляторная MAQ 6СТ-225L,first71
100000099296,no_data,no_data,АКБ Батарея аккумуляторная MAQ 6СТ-225L,1500,71-TRA-AVTR-AVT2-TR64-AKB,Группирующее ТМ АКБ,1511103620,960010952.0,Батарея аккумуляторная MAQ 6СТ-225L,first71
100000099373,no_data,no_data,АКБ Батарея аккумуляторная MAQ 6СТ-225L,1500,71-TRA-AVTR-AVT3-TR7L-AKB,Группирующее ТМ АКБ,1511104720,960010952.0,Батарея аккумуляторная MAQ 6СТ-225L,first71
100000099374,no_data,no_data,АКБ Батарея аккумуляторная MAQ 6СТ-225L,1500,71-TRA-AVTR-AVT3-TR7L-AKB,Группирующее ТМ АКБ,1511104720,960010952.0,Батарея аккумуляторная MAQ 6СТ-225L,first71
100000097854,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-TRA-AVTR-AVTP-TR1X-AKB,Группирующее ТМ АКБ,1511102520,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000098115,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-TRA-AVTR-AVT1-TR6A-AKB,,1511103420,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000098116,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-TRA-AVTR-AVT1-TR6A-AKB,,1511103420,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000098159,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-TRA-AVTR-AVT1-TR64-AKB,Группирующее ТМ АКБ,1511103420,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000098277,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-TRA-AVTR-AVTP-TR97-AKB,Группирующее ТМ АКБ,1511102320,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000098278,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-TRA-AVTR-AVTP-TR97-AKB,Группирующее ТМ АКБ,1511102320,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000098284,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-999-AKB,Удаленное оборудование  (АКБ),1511103320,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000098285,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-999-AKB,Удаленное оборудование  (АКБ),1511103320,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000098286,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,,,1511103320,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000098287,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,,,1511103320,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000098288,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-999-AKB,Удаленное оборудование  (АКБ),1511103320,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000098615,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-999-AKB,Удаленное оборудование  (АКБ),1511103320,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000098616,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-999-AKB,Удаленное оборудование  (АКБ),1511103320,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000098618,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,,,1511103320,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000098619,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,,,1511103320,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000098721,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-TRA-AVTR-AVT2-TR6F-AKB,6ст 190,1511103820,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000098722,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-TRA-AVTR-AVT2-TR6F-AKB,6ст 190,1511103820,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000098734,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-TRA-AVTR-AVT2-TR5D-AKB,Группирующее ТМ АКБ,1511103720,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000098735,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-TRA-AVTR-AVT2-TR5D-AKB,Группирующее ТМ АКБ,1511103720,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000099192,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-TRA-AVTR-AVT3-TR6D-AKB,Группирующее ТМ АКБ,1511104320,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000099204,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-TRA-AVTR-AVTP-TR2O-AKB,Группирующее ТМ АКБ,1511102320,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000099205,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-TRA-AVTR-AVTP-TR2O-AKB,Группирующее ТМ АКБ,1511102320,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000099233,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-TRA-AVTR-AVT1-TR61-AKB,Группирующее ТМ АКБ,1511103320,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000099234,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-TRA-AVTR-AVT1-TR61-AKB,Группирующее ТМ АКБ,1511103320,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000099360,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-TRA-AVTR-AVT1-TR63-AKB,Группирующее ТМ АКБ,1511103420,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000099364,no_data,no_data,АКБ Батарея аккумуляторная Razor 190 L/R,1500,71-TRA-AVTR-AVT1-TR63-AKB,Группирующее ТМ АКБ,1511103420,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000097339,no_data,no_data,АКБ YUTONG 6СТ-150,1500,71-TRA-AVTR-AVTP-TR3B-AKB,Группирующее ТМ АКБ,1511102620,960010944.0,Батарея 6CT-140 VL E-lab,first71
100000097340,no_data,no_data,АКБ YUTONG 6СТ-150,1500,71-TRA-AVTR-AVTP-TR3B-AKB,Группирующее ТМ АКБ,1511102620,960010944.0,Батарея 6CT-140 VL E-lab,first71
100000097895,no_data,no_data,АКБ YUTONG 6СТ-150,1500,71-TRA-AVTR-AVTP-TR3A-AKB,Группирующее ТМ АКБ,1511102620,960010942.0,Батарея аккум.6СТ-140 Bravo,first71
100000098006,no_data,no_data,АКБ YUTONG 6СТ-150,1500,71-TRA-AVTR-AVTP-TR3C-AKB,Группирующее ТМ АКБ,1512102020,960010944.0,Батарея 6CT-140 VL E-lab,first71
100000098007,no_data,no_data,АКБ YUTONG 6СТ-150,1500,71-TRA-AVTR-AVTP-TR3C-AKB,Группирующее ТМ АКБ,1512102020,960010944.0,Батарея 6CT-140 VL E-lab,first71
100000098280,no_data,no_data,АКБ_6СТ-100,1500,71-999-AKB,Удаленное оборудование  (АКБ),1511102220,960010933.0,Батарея Enerberg 6CT-74VL C84,first71
100000098155,no_data,no_data,АКБ_6СТ-190,1500,71-TRA-AVTR-AVT2-TR9A-AKB,АКБ_6СТ-190,1511103920,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000098154,no_data,no_data,АКБ_6СТ-190,1500,71-TRA-AVTR-AVT2-TR9A-AKB,АКБ_6СТ-190,1511103920,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000098512,no_data,no_data,АРМ Advantix,1400,05-ZIF-AS38,АРМ 1ДЭС-1,1441211123,960008454.0,ADVANTIX_E46_02,
100000097762,no_data,no_data,АТЗ УЗСТ 6619-66 №В582СР124,1500,73-VER-TRUC-TRA1,Автотопливозаправщик №В582СР124,1532101020,960003839.0,УЗСТ 6619-66_E04_03,first71
100000097781,no_data,no_data,Балок-база УТРЗиС на базе контейнера 40ф,1100,11-RSC-URIK-CS01,Балок-база УТРЗиС на базе контейнера 40ф,1144211223,960002351.0,Марка не требуется_E52_02,first11
100000098210,no_data,no_data,Батарея 6СТ-190N3,1500,73-VER-TRUC-TR96-AKB,Группирующее ТМ АКБ,1532101620,664679.0,Батарея аккум.6СТ-190N,first71
100000098211,no_data,no_data,Батарея 6СТ-190N3,1500,73-VER-TRUC-TR96-AKB,Группирующее ТМ АКБ,1532101620,664679.0,Батарея аккум.6СТ-190N,first71
100000097877,no_data,no_data,Батарея 6CT-75 L/R Razor,1500,72-999-AKB,Удаленное оборудование  (АКБ),1523101420,960011304.0,Батарея 6CT-75 L/R Razor,first71
100000097878,no_data,no_data,Батарея 6CT-75 L/R Razor,1500,72-999-AKB,Удаленное оборудование  (АКБ),1523101420,960011304.0,Батарея 6CT-75 L/R Razor,first71
100000098899,no_data,no_data,Батарея 6CT-75 L/R Razor,1500,72-999-AKB,Удаленное оборудование  (АКБ),1523101420,960011304.0,Батарея 6CT-75 L/R Razor,first71
100000099260,no_data,no_data,Батарея 6CT-75 L/R Razor,1500,72-OMK-TRUC-TR16-AKB,Группирующее ТМ АКБ,1523101420,960011304.0,Батарея 6CT-75 L/R Razor,first71
100000098897,no_data,no_data,Батарея аккум. 75.1 12В 75 А/ч пр. AC/DC,1500,72-999-AKB,Удаленное оборудование  (АКБ),,960013595.0,Батарея аккум. 75.1 12В 75 А/ч пр. AC/DC,first71
100000097663,no_data,no_data,Батарея аккум.6СТ-100 Energy One,1500,72-999-AKB,Удаленное оборудование  (АКБ),1523102720,960010940.0,Батарея аккум.6СТ-100 Energy One,first71
100000097398,no_data,no_data,Батарея аккум.6СТ-190 А3 Docker,1500,72-999-AKB,Удаленное оборудование  (АКБ),1523102920,960011310.0,Батарея аккум.6СТ-190 А3 Docker,first71
100000097399,no_data,no_data,Батарея аккум.6СТ-190 А3 Docker,1500,72-999-AKB,Удаленное оборудование  (АКБ),1523102920,960011310.0,Батарея аккум.6СТ-190 А3 Docker,first71
100000097402,no_data,no_data,Батарея аккум.6СТ-190 А3 Docker,1500,72-999-AKB,Удаленное оборудование  (АКБ),1523101220,960011310.0,Батарея аккум.6СТ-190 А3 Docker,first71
100000097403,no_data,no_data,Батарея аккум.6СТ-190 А3 Docker,1500,72-999-AKB,Удаленное оборудование  (АКБ),1523101220,960011310.0,Батарея аккум.6СТ-190 А3 Docker,first71
100000097881,no_data,no_data,Батарея аккум.6СТ-190 А3 Docker,1500,72-999-AKB,Удаленное оборудование  (АКБ),1523102220,960011310.0,Батарея аккум.6СТ-190 А3 Docker,first71
100000099261,no_data,no_data,Батарея аккум.6СТ-190 А3 Docker,1500,72-OMK-TRUC-TR2Q-AKB,Группирующее ТМ АКБ,1523101020,960011310.0,Батарея аккум.6СТ-190 А3 Docker,first71
100000099262,no_data,no_data,Батарея аккум.6СТ-190 А3 Docker,1500,72-OMK-TRUC-TR2Q-AKB,Группирующее ТМ АКБ,1523101020,960011310.0,Батарея аккум.6СТ-190 А3 Docker,first71
100000099324,no_data,no_data,Батарея аккум.6СТ-190 А3 Docker,1500,72-999-AKB,Удаленное оборудование  (АКБ),1523101320,960011310.0,Батарея аккум.6СТ-190 А3 Docker,first71
100000099325,no_data,no_data,Батарея аккум.6СТ-190 А3 Docker,1500,72-999-AKB,Удаленное оборудование  (АКБ),1523101320,960011310.0,Батарея аккум.6СТ-190 А3 Docker,first71
100000098146,no_data,no_data,Батарея аккум.6СТ-190 Bravo,1500,72-999-AKB,Удаленное оборудование  (АКБ),1523101520,960010945.0,Батарея аккум.6СТ-190 Bravo,first71
100000098147,no_data,no_data,Батарея аккум.6СТ-190 Bravo,1500,72-999-AKB,Удаленное оборудование  (АКБ),1523101520,960010945.0,Батарея аккум.6СТ-190 Bravo,first71
100000098895,no_data,no_data,Батарея аккум.EFB ZVEFB 100-З-R Зверь,1500,72-OMK-TRUC-TR2S-AKB,Группирующее ТМ АКБ,1523102720,960013614.0,Батарея аккум.EFB ZVEFB 100-З-R Зверь,first71
100000098148,no_data,no_data,Батарея аккумуляторная 105D31R 90 А/ч FQ,1500,72-999-AKB,Удаленное оборудование  (АКБ),1523103020,960013587.0,Батарея аккумуляторная 105D31R 90 А/ч FQ,first71
100000098149,no_data,no_data,Батарея аккумуляторная 105D31R 90 А/ч FQ,1500,72-OMK-TRUC-TRB2-AKB,Группирующее ТМ АКБ,1523103020,960013587.0,Батарея аккумуляторная 105D31R 90 А/ч FQ,first71
100000098150,no_data,no_data,Батарея аккумуляторная 105D31R 90 А/ч FQ,1500,72-999-AKB,Удаленное оборудование  (АКБ),1523103020,960013587.0,Батарея аккумуляторная 105D31R 90 А/ч FQ,first71
100000097532,no_data,no_data,Батарея аккумуляторная Razor 190 L/R,1500,71-TRA-AVTR-AVTP-TRO8-AKB,Группирующее ТМ АКБ,1511102320,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000097533,no_data,no_data,Батарея аккумуляторная Razor 190 L/R,1500,71-TRA-AVTR-AVTP-TRO8-AKB,Группирующее ТМ АКБ,1511102320,960010947.0,Батарея аккумуляторная Razor 190 L/R,first71
100000097833,no_data,no_data,Батарея PART EV6T 135RC,1500,73-VER-TRUC-TR94-AKB,Группирующее ТМ АКБ,1532101620,802149.0,Батарея аккумуляторная 6СТ-135,first71
100000097834,no_data,no_data,Батарея PART EV6T 135RC,1500,73-VER-TRUC-TR94-AKB,Группирующее ТМ АКБ,1532101620,802149.0,Батарея аккумуляторная 6СТ-135,first71
100000097738,no_data,no_data,Батарея TUNGSTONE 6СТ-190L,1500,73-VER-TRUC-TR97-AKB,Группирующее ТМ АКБ,1532101120,760638.0,Батарея аккум.6СТ-190L,first71
100000097739,no_data,no_data,Батарея TUNGSTONE 6СТ-190L,1500,73-VER-TRUC-TR97-AKB,Группирующее ТМ АКБ,1532101120,760638.0,Батарея аккум.6СТ-190L,first71
100000098980,no_data,no_data,Вагон-балок ОЛК,1400,05-OLK-CS01,Вагон-балок ОЛК,1471191125,960002351.0,Марка не требуется_E52_02,
100000099316,no_data,no_data,Вахтовый автобус УЗСТ г/н с502рн124,1500,71-TRA-AVTR-AVTP-TR4A,Вахтовый автобус УЗСТ г/н с502рн124,1511102320,960011408.0,УЗСТ 5861-28_E04_01,first71
100000099318,no_data,no_data,Вахтовый автобус УЗСТ г/н с540рн124,1500,71-TRA-AVTR-AVTP-TR4B,Вахтовый автобус УЗСТ г/н с540рн124,1511102320,960011408.0,УЗСТ 5861-28_E04_01,first71
100000099341,no_data,no_data,Вахтовый автобус УЗСТ г/н с553рн124,1500,71-TRA-AVTR-AVTP-TR4C,Вахтовый автобус УЗСТ г/н с553рн124,1511102320,960011408.0,УЗСТ 5861-28_E04_01,first71
100000099342,no_data,no_data,Вахтовый автобус УЗСТ г/н с555рн124,1500,71-TRA-AVTR-AVTP-TR4D,Вахтовый автобус УЗСТ г/н с555рн124,1511102320,960011408.0,УЗСТ 5861-28_E04_01,first71
100000098266,no_data,no_data,Весы лабораторные GF-1202A AND,1400,,,1421031123,,,
100000097614,no_data,no_data,Воздухоподогр рубчатый ВП-0-40 №050320,1200,03-UTS-KTL4-TH02-TH02,Воздухоподогреватель трубчатый ВП-0-40,1241221123,960013588.0,ВП-0-40_E30_11,first03
100000097615,no_data,no_data,Воздухоподогр трубчатый ВП-0-40 №010220,1200,03-UTS-KTL4-TH03-TH02,Воздухоподогреватель трубчатый ВП-0-40,1241221123,960013588.0,ВП-0-40_E30_11,first03
100000097613,no_data,no_data,Воздухоподогрев. трубчатый ВП-0-40 №1,1200,03-UTS-KTL4-TH01-TH02,Воздухоподогреватель трубчатый ВП-0-40,1241221123,960013588.0,ВП-0-40_E30_11,first03
