,eo_code,eo_description,teh_mesto,mvz,eo_class_code,eo_class_description,eo_main_code,eo_main_description,eo_main_class_code,eo_main_class_description,teh_mesto_description,level_upper,code,level_1,level_1_code,level_2_code,level_2_path,level_3_code,level_5,level_6,level_7,level_8
62918,100000054989,Самосвал карьерный 793D №773,11-RUD-CGTR-SEBT-CD72,1113011920.0,E01_01,Самосвалы карьерные,100000054989,Самосвал карьерный 793D №773,E01_01,Самосвалы карьерные,Самосвал карьерный №773,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD72,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
62921,100000054990,Самосвал карьерный 793D №774,11-RUD-CGTR-SEBT-CD73,1113011920.0,E01_01,Самосвалы карьерные,100000054990,Самосвал карьерный 793D №774,E01_01,Самосвалы карьерные,Самосвал карьерный №774,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD73,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
62925,100000054991,Самосвал карьерный 793D №775,11-RUD-CGTR-SEBT-CD74,1113011920.0,E01_01,Самосвалы карьерные,100000054991,Самосвал карьерный 793D №775,E01_01,Самосвалы карьерные,Самосвал карьерный №775,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD74,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
62927,100000054992,Самосвал карьерный 793D №776,11-RUD-CGTR-SEBT-CD75,1113011920.0,E01_01,Самосвалы карьерные,100000054992,Самосвал карьерный 793D №776,E01_01,Самосвалы карьерные,Самосвал карьерный №776,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD75,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
62931,100000054993,Самосвал карьерный 793D №777,11-RUD-CGTR-SEBT-CD76,1113011920.0,E01_01,Самосвалы карьерные,100000054993,Самосвал карьерный 793D №777,E01_01,Самосвалы карьерные,Самосвал карьерный №777,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD76,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
62934,100000054994,Самосвал карьерный 793D №778,11-RUD-CGTR-SEBT-CD77,1113011920.0,E01_01,Самосвалы карьерные,100000054994,Самосвал карьерный 793D №778,E01_01,Самосвалы карьерные,Самосвал карьерный №778,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD77,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
62955,100000054995,Самосвал карьерный 793D №779,11-RUD-CGTR-SEBT-CD78,1113011920.0,E01_01,Самосвалы карьерные,100000054995,Самосвал карьерный 793D №779,E01_01,Самосвалы карьерные,Самосвал карьерный №779,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD78,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
62971,100000054996,Самосвал карьерный 793D №780,11-RUD-CGTR-SEBT-CD79,1113011920.0,E01_01,Самосвалы карьерные,100000054996,Самосвал карьерный 793D №780,E01_01,Самосвалы карьерные,Самосвал карьерный №780,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD79,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
70500,100000054997,Самосвал карьерный 793D №781,11-RUD-CGTR-SEBT-CD80,1113011920.0,E01_01,Самосвалы карьерные,100000054997,Самосвал карьерный 793D №781,E01_01,Самосвалы карьерные,Самосвал карьерный №781,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD80,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
70501,100000054998,Самосвал карьерный 793D №782,11-RUD-CGTR-SEBT-CD81,1113011920.0,E01_01,Самосвалы карьерные,100000054998,Самосвал карьерный 793D №782,E01_01,Самосвалы карьерные,Самосвал карьерный №782,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD81,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
70502,100000054999,Самосвал карьерный 793D №783,11-RUD-CGTR-SEBT-CD82,1113011920.0,E01_01,Самосвалы карьерные,100000054999,Самосвал карьерный 793D №783,E01_01,Самосвалы карьерные,Самосвал карьерный №783,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD82,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
81692,100000079842,Самосвал карьерный БЕЛАЗ-7540К №60,11-RUD-CGTR-SEBT-BE15,1113011520.0,E01_01,Самосвалы карьерные,100000079842,Самосвал карьерный БЕЛАЗ-7540К №60,E01_01,Самосвалы карьерные,Самосвал карьерный №60,11-RUD-CGTR-SEBT-BELZ,first11-RUD-CGTR-SEBT-BE15,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
81693,100000079843,Самосвал карьерный БЕЛАЗ-7540К №61,11-RUD-CGTR-SEBT-BE16,1113011520.0,E01_01,Самосвалы карьерные,100000079843,Самосвал карьерный БЕЛАЗ-7540К №61,E01_01,Самосвалы карьерные,Самосвал карьерный №61,11-RUD-CGTR-SEBT-BELZ,first11-RUD-CGTR-SEBT-BE16,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
81694,100000079844,Самосвал карьерный БЕЛАЗ-7540К №62,11-RUD-CGTR-SEBT-BE17,1113011520.0,E01_01,Самосвалы карьерные,100000079844,Самосвал карьерный БЕЛАЗ-7540К №62,E01_01,Самосвалы карьерные,Самосвал карьерный №62,11-RUD-CGTR-SEBT-BELZ,first11-RUD-CGTR-SEBT-BE17,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
85295,100000084384,Самосвал карьерный HD1500-7 №1,05-KAR-UTTR-K701,1413011120.0,E01_01,Самосвалы карьерные,100000084384,Самосвал карьерный HD1500-7 №1,E01_01,Самосвалы карьерные,Самосвал карьерный №1,05-KAR-UTTR-K158,first05-KAR-UTTR-K701,first05,05,KAR,05-KAR,UTTR,-,UTTR,K701,no_data
85309,100000084385,Самосвал карьерный HD1500-7 №2,05-KAR-UTTR-K705,1413011120.0,E01_01,Самосвалы карьерные,100000084385,Самосвал карьерный HD1500-7 №2,E01_01,Самосвалы карьерные,Самосвал карьерный №2,05-KAR-UTTR-K158,first05-KAR-UTTR-K705,first05,05,KAR,05-KAR,UTTR,-,UTTR,K705,no_data
85322,100000084386,Самосвал карьерный HD1500-7 №3,05-KAR-UTTR-K706,1413011120.0,E01_01,Самосвалы карьерные,100000084386,Самосвал карьерный HD1500-7 №3,E01_01,Самосвалы карьерные,Самосвал карьерный №3,05-KAR-UTTR-K158,first05-KAR-UTTR-K706,first05,05,KAR,05-KAR,UTTR,-,UTTR,K706,no_data
85336,100000084387,Самосвал карьерный HD1500-7 №4,05-KAR-UTTR-K707,1413011120.0,E01_01,Самосвалы карьерные,100000084387,Самосвал карьерный HD1500-7 №4,E01_01,Самосвалы карьерные,Самосвал карьерный №4,05-KAR-UTTR-K158,first05-KAR-UTTR-K707,first05,05,KAR,05-KAR,UTTR,-,UTTR,K707,no_data
85473,100000084388,Самосвал карьерный HD1500-7 №5,05-KAR-UTTR-K708,1413011120.0,E01_01,Самосвалы карьерные,100000084388,Самосвал карьерный HD1500-7 №5,E01_01,Самосвалы карьерные,Самосвал карьерный №5,05-KAR-UTTR-K158,first05-KAR-UTTR-K708,first05,05,KAR,05-KAR,UTTR,-,UTTR,K708,no_data
85485,100000084389,Самосвал карьерный HD1500-7 №6,05-KAR-UTTR-K709,1413011120.0,E01_01,Самосвалы карьерные,100000084389,Самосвал карьерный HD1500-7 №6,E01_01,Самосвалы карьерные,Самосвал карьерный №6,05-KAR-UTTR-K158,first05-KAR-UTTR-K709,first05,05,KAR,05-KAR,UTTR,-,UTTR,K709,no_data
85541,100000084390,Самосвал карьерный HD1500-7 №7,05-KAR-UTTR-K710,1413011120.0,E01_01,Самосвалы карьерные,100000084390,Самосвал карьерный HD1500-7 №7,E01_01,Самосвалы карьерные,Самосвал карьерный №7,05-KAR-UTTR-K158,first05-KAR-UTTR-K710,first05,05,KAR,05-KAR,UTTR,-,UTTR,K710,no_data
85554,100000084391,Самосвал карьерный HD1500-7 №8,05-KAR-UTTR-K711,1413011120.0,E01_01,Самосвалы карьерные,100000084391,Самосвал карьерный HD1500-7 №8,E01_01,Самосвалы карьерные,Самосвал карьерный №8,05-KAR-UTTR-K158,first05-KAR-UTTR-K711,first05,05,KAR,05-KAR,UTTR,-,UTTR,K711,no_data
85625,100000084392,Самосвал карьерный HD1500-7 №9,05-KAR-UTTR-K712,1413011120.0,E01_01,Самосвалы карьерные,100000084392,Самосвал карьерный HD1500-7 №9,E01_01,Самосвалы карьерные,Самосвал карьерный №9,05-KAR-UTTR-K158,first05-KAR-UTTR-K712,first05,05,KAR,05-KAR,UTTR,-,UTTR,K712,no_data
85639,100000084393,Самосвал карьерный HD1500-7 №10,05-KAR-UTTR-K702,1413011120.0,E01_01,Самосвалы карьерные,100000084393,Самосвал карьерный HD1500-7 №10,E01_01,Самосвалы карьерные,Самосвал карьерный №10,05-KAR-UTTR-K158,first05-KAR-UTTR-K702,first05,05,KAR,05-KAR,UTTR,-,UTTR,K702,no_data
85662,100000084394,Самосвал карьерный HD1500-7 №11,05-KAR-UTTR-K703,1413011120.0,E01_01,Самосвалы карьерные,100000084394,Самосвал карьерный HD1500-7 №11,E01_01,Самосвалы карьерные,Самосвал карьерный №11,05-KAR-UTTR-K158,first05-KAR-UTTR-K703,first05,05,KAR,05-KAR,UTTR,-,UTTR,K703,no_data
85676,100000084395,Самосвал карьерный HD1500-7 №12,05-KAR-UTTR-K704,1413011120.0,E01_01,Самосвалы карьерные,100000084395,Самосвал карьерный HD1500-7 №12,E01_01,Самосвалы карьерные,Самосвал карьерный №12,05-KAR-UTTR-K158,first05-KAR-UTTR-K704,first05,05,KAR,05-KAR,UTTR,-,UTTR,K704,no_data
86995,100000084396,Самосвал карьерный 730E-8 №13,05-KAR-UTTR-K801,1413011320.0,E01_01,Самосвалы карьерные,100000084396,Самосвал карьерный 730E-8 №13,E01_01,Самосвалы карьерные,Самосвал карьерный №13,05-KAR-UTTR-K738,first05-KAR-UTTR-K801,first05,05,KAR,05-KAR,UTTR,-,UTTR,K801,no_data
87004,100000084397,Самосвал карьерный 730E-8 №14,05-KAR-UTTR-K802,1413011320.0,E01_01,Самосвалы карьерные,100000084397,Самосвал карьерный 730E-8 №14,E01_01,Самосвалы карьерные,Самосвал карьерный №14,05-KAR-UTTR-K738,first05-KAR-UTTR-K802,first05,05,KAR,05-KAR,UTTR,-,UTTR,K802,no_data
87018,100000084398,Самосвал карьерный 730E-8 №15,05-KAR-UTTR-K803,1413011320.0,E01_01,Самосвалы карьерные,100000084398,Самосвал карьерный 730E-8 №15,E01_01,Самосвалы карьерные,Самосвал карьерный №15,05-KAR-UTTR-K738,first05-KAR-UTTR-K803,first05,05,KAR,05-KAR,UTTR,-,UTTR,K803,no_data
87026,100000084399,Самосвал карьерный 730E-8 №16,05-KAR-UTTR-K804,1413011320.0,E01_01,Самосвалы карьерные,100000084399,Самосвал карьерный 730E-8 №16,E01_01,Самосвалы карьерные,Самосвал карьерный №16,05-KAR-UTTR-K738,first05-KAR-UTTR-K804,first05,05,KAR,05-KAR,UTTR,-,UTTR,K804,no_data
87035,100000084402,Самосвал карьерный 730E-8 №19,05-KAR-UTTR-K807,1413011320.0,E01_01,Самосвалы карьерные,100000084402,Самосвал карьерный 730E-8 №19,E01_01,Самосвалы карьерные,Самосвал карьерный №19,05-KAR-UTTR-K738,first05-KAR-UTTR-K807,first05,05,KAR,05-KAR,UTTR,-,UTTR,K807,no_data
87044,100000084403,Самосвал карьерный 730E-8 №20,05-KAR-UTTR-K808,1413011320.0,E01_01,Самосвалы карьерные,100000084403,Самосвал карьерный 730E-8 №20,E01_01,Самосвалы карьерные,Самосвал карьерный №20,05-KAR-UTTR-K738,first05-KAR-UTTR-K808,first05,05,KAR,05-KAR,UTTR,-,UTTR,K808,no_data
87053,100000084400,Самосвал карьерный 730E-8 №17,05-KAR-UTTR-K805,1413011320.0,E01_01,Самосвалы карьерные,100000084400,Самосвал карьерный 730E-8 №17,E01_01,Самосвалы карьерные,Самосвал карьерный №17,05-KAR-UTTR-K738,first05-KAR-UTTR-K805,first05,05,KAR,05-KAR,UTTR,-,UTTR,K805,no_data
87062,100000084401,Самосвал карьерный 730E-8 №18,05-KAR-UTTR-K806,1413011320.0,E01_01,Самосвалы карьерные,100000084401,Самосвал карьерный 730E-8 №18,E01_01,Самосвалы карьерные,Самосвал карьерный №18,05-KAR-UTTR-K738,first05-KAR-UTTR-K806,first05,05,KAR,05-KAR,UTTR,-,UTTR,K806,no_data
89429,100000084404,Самосвал карьерный 730E-8 №21,05-KAR-UTTR-K809,1413011320.0,E01_01,Самосвалы карьерные,100000084404,Самосвал карьерный 730E-8 №21,E01_01,Самосвалы карьерные,Самосвал карьерный №21,05-KAR-UTTR-K738,first05-KAR-UTTR-K809,first05,05,KAR,05-KAR,UTTR,-,UTTR,K809,no_data
92653,100000084405,Самосвал карьерный 730E-8 №22,05-KAR-UTTR-K810,1413011320.0,E01_01,Самосвалы карьерные,100000084405,Самосвал карьерный 730E-8 №22,E01_01,Самосвалы карьерные,Самосвал карьерный №22,05-KAR-UTTR-K738,first05-KAR-UTTR-K810,first05,05,KAR,05-KAR,UTTR,-,UTTR,K810,no_data
92829,100000084406,Самосвал карьерный 730E-8 №23,05-KAR-UTTR-K811,1413011320.0,E01_01,Самосвалы карьерные,100000084406,Самосвал карьерный 730E-8 №23,E01_01,Самосвалы карьерные,Самосвал карьерный №23,05-KAR-UTTR-K738,first05-KAR-UTTR-K811,first05,05,KAR,05-KAR,UTTR,-,UTTR,K811,no_data
93010,100000084407,Самосвал карьерный 730E-8 №24,05-KAR-UTTR-K812,1413011320.0,E01_01,Самосвалы карьерные,100000084407,Самосвал карьерный 730E-8 №24,E01_01,Самосвалы карьерные,Самосвал карьерный №24,05-KAR-UTTR-K738,first05-KAR-UTTR-K812,first05,05,KAR,05-KAR,UTTR,-,UTTR,K812,no_data
93019,100000084408,Самосвал карьерный 730E-8 №25,05-KAR-UTTR-K813,1413011320.0,E01_01,Самосвалы карьерные,100000084408,Самосвал карьерный 730E-8 №25,E01_01,Самосвалы карьерные,Самосвал карьерный №25,05-KAR-UTTR-K738,first05-KAR-UTTR-K813,first05,05,KAR,05-KAR,UTTR,-,UTTR,K813,no_data
93028,100000084409,Самосвал карьерный 730E-8 №26,05-KAR-UTTR-K814,1413011320.0,E01_01,Самосвалы карьерные,100000084409,Самосвал карьерный 730E-8 №26,E01_01,Самосвалы карьерные,Самосвал карьерный №26,05-KAR-UTTR-K738,first05-KAR-UTTR-K814,first05,05,KAR,05-KAR,UTTR,-,UTTR,K814,no_data
93037,100000084410,Самосвал карьерный 730E-8 №27,05-KAR-UTTR-K815,1413011320.0,E01_01,Самосвалы карьерные,100000084410,Самосвал карьерный 730E-8 №27,E01_01,Самосвалы карьерные,Самосвал карьерный №27,05-KAR-UTTR-K738,first05-KAR-UTTR-K815,first05,05,KAR,05-KAR,UTTR,-,UTTR,K815,no_data
93046,100000084411,Самосвал карьерный 730E-8 №28,05-KAR-UTTR-K816,1413011320.0,E01_01,Самосвалы карьерные,100000084411,Самосвал карьерный 730E-8 №28,E01_01,Самосвалы карьерные,Самосвал карьерный №28,05-KAR-UTTR-K738,first05-KAR-UTTR-K816,first05,05,KAR,05-KAR,UTTR,-,UTTR,K816,no_data
93055,100000084412,Самосвал карьерный 730E-8 №29,05-KAR-UTTR-K817,1413011320.0,E01_01,Самосвалы карьерные,100000084412,Самосвал карьерный 730E-8 №29,E01_01,Самосвалы карьерные,Самосвал карьерный №29,05-KAR-UTTR-K738,first05-KAR-UTTR-K817,first05,05,KAR,05-KAR,UTTR,-,UTTR,K817,no_data
94644,100000084414,Самосвал карьерный 789D №32,05-KAR-UTTR-C902,1413011420.0,E01_01,Самосвалы карьерные,100000084414,Самосвал карьерный 789D №32,E01_01,Самосвалы карьерные,Самосвал карьерный №32,05-KAR-UTTR-C789,first05-KAR-UTTR-C902,first05,05,KAR,05-KAR,UTTR,-,UTTR,C902,no_data
94657,100000084413,Самосвал карьерный 789D №31,05-KAR-UTTR-C901,1413011420.0,E01_01,Самосвалы карьерные,100000084413,Самосвал карьерный 789D №31,E01_01,Самосвалы карьерные,Самосвал карьерный №31,05-KAR-UTTR-C789,first05-KAR-UTTR-C901,first05,05,KAR,05-KAR,UTTR,-,UTTR,C901,no_data
94679,100000084415,Самосвал карьерный 789D №33,05-KAR-UTTR-C903,1413011420.0,E01_01,Самосвалы карьерные,100000084415,Самосвал карьерный 789D №33,E01_01,Самосвалы карьерные,Самосвал карьерный №33,05-KAR-UTTR-C789,first05-KAR-UTTR-C903,first05,05,KAR,05-KAR,UTTR,-,UTTR,C903,no_data
95125,100000084485,Самосвал карьерный БЕЛАЗ-75182 №34,05-KAR-UTTR-B701,1413011520.0,E01_01,Самосвалы карьерные,100000084485,Самосвал карьерный БЕЛАЗ-75182 №34,E01_01,Самосвалы карьерные,Самосвал карьерный №34,05-KAR-UTTR-B751,first05-KAR-UTTR-B701,first05,05,KAR,05-KAR,UTTR,-,UTTR,B701,no_data
95132,100000084486,Самосвал карьерный БЕЛАЗ-75182 №35,05-KAR-UTTR-B702,1413011520.0,E01_01,Самосвалы карьерные,100000084486,Самосвал карьерный БЕЛАЗ-75182 №35,E01_01,Самосвалы карьерные,Самосвал карьерный №35,05-KAR-UTTR-B751,first05-KAR-UTTR-B702,first05,05,KAR,05-KAR,UTTR,-,UTTR,B702,no_data
95139,100000084487,Самосвал карьерный БЕЛАЗ-75182 №36,05-KAR-UTTR-B703,1413011520.0,E01_01,Самосвалы карьерные,100000084487,Самосвал карьерный БЕЛАЗ-75182 №36,E01_01,Самосвалы карьерные,Самосвал карьерный №36,05-KAR-UTTR-B751,first05-KAR-UTTR-B703,first05,05,KAR,05-KAR,UTTR,-,UTTR,B703,no_data
