Подсчёт,Операция,Позиция ОК,ТехнМесто,Название ТехнМеста,УрИерархЕО,ВышестЕО,НазваниеВышестЕО,КлассВышестЕО,НаимКлассВышестЕО,ЕО,Название ЕО,ПланПредупрТОРО,ТекстПланаПредупрТОРО,ПозПредупрТОРО,ПозицияПредупредительного ТОРО (описание,№ отзыва,ВидРаботТОРО,Название ВРТ,СтратегияОбсл,ТипТК,ГруппаТК,СГрТК,ОписаниеТК,Приоритет,ТипЗаказа,ВидЗаказа,Заказ,КраткийТекст заказа,СистСтатус,ПользСтатус,ПланДатаНачала,ПланДатаНачала (Время),ПланДатаОкончания,ПланДатаОкончания (Время),НовДатаНачала,НовДатаНачала (Время),НовДатаОкончания,НоваяДатаОкончания (Время),ФактНачало,ФактНачало (время),ФактОкончание,ФактОкончание (время),ПредлСистСтат,Создал,ДатаСозд,Изменил,ДатаИзм,ПрогнознНаработка,Трудоёмкость,Продолжительность,Фактическая трудоёмкость,ПлСтоимость,ФктСтоимость,Кол-во пересогласований заказа,Индикатор планирования,СостПрУст,Время ремонтного простоя,Время технологического простоя,Общее время простоя (Зкз) - План,Общее время простоя (Зкз) - Факт,СПП-элемент,СПП-элемент(КрТекст)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161546,ТО-1 БелАЗ 7547 №1 СЛ,80,ТО1,Техническое обслуживание ТО №1,2-0175,A,M0003986,О1,(ТО1) БелАЗ 7451 СЛ,3-средний,30,APP1,1100368801,ТО-1 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,08.08.2022,9:00:00,08.08.2022,15:00:00,08.08.2022,9:00:00,08.08.2022,15:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,11 236,12,6,0,"53 314,82",0,1,1,,6,0,6,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161547,ТО-2 БелАЗ 7547 №1 СЛ,81,ТО2,Техническое обслуживание ТО №2,2-0175,A,M0003986,О2,,3-средний,30,APP1,1100368823,ТО-2 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,20.08.2022,9:00:00,20.08.2022,17:00:00,20.08.2022,9:00:00,20.08.2022,17:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,11 482,16,8,0,"73 829,91",0,1,1,,8,0,8,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161546,ТО-1 БелАЗ 7547 №1 СЛ,82,ТО1,Техническое обслуживание ТО №1,2-0175,A,M0003986,О1,(ТО1) БелАЗ 7451 СЛ,3-средний,30,APP1,1100368803,ТО-1 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,01.09.2022,9:00:00,01.09.2022,15:00:00,01.09.2022,9:00:00,01.09.2022,15:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,11 729,12,6,0,"53 314,82",0,1,1,,6,0,6,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161548,ТО-3 БелАЗ 7547 №1 СЛ,83,ТО3,Техническое обслуживание ТО №3,2-0175,A,M0003986,О3,,3-средний,30,APP1,1100368834,ТО-3 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,13.09.2022,9:00:00,13.09.2022,21:00:00,13.09.2022,9:00:00,13.09.2022,21:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,11 975,24,12,0,"135 456,57",0,1,1,,12,0,12,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161546,ТО-1 БелАЗ 7547 №1 СЛ,84,ТО1,Техническое обслуживание ТО №1,2-0175,A,M0003986,О1,(ТО1) БелАЗ 7451 СЛ,3-средний,30,APP1,1100368805,ТО-1 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,25.09.2022,9:00:00,25.09.2022,15:00:00,25.09.2022,9:00:00,25.09.2022,15:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,12 222,12,6,0,"53 314,82",0,1,1,,6,0,6,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161547,ТО-2 БелАЗ 7547 №1 СЛ,85,ТО2,Техническое обслуживание ТО №2,2-0175,A,M0003986,О2,,3-средний,30,APP1,1100368825,ТО-2 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,07.10.2022,9:00:00,07.10.2022,17:00:00,07.10.2022,9:00:00,07.10.2022,17:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,BOKOVIKOVVO,11.01.2022,12 468,16,8,0,"73 829,91",0,1,1,,8,0,8,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161546,ТО-1 БелАЗ 7547 №1 СЛ,86,ТО1,Техническое обслуживание ТО №1,2-0175,A,M0003986,О1,(ТО1) БелАЗ 7451 СЛ,3-средний,30,APP1,1100368807,ТО-1 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,19.10.2022,9:00:00,19.10.2022,15:00:00,19.10.2022,9:00:00,19.10.2022,15:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,12 715,12,6,0,"53 314,82",0,1,1,,6,0,6,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,162330,ТО-4 БелАЗ 7547 №1 СЛ,87,ТО4,Техническое обслуживание ТО №4,2-0175,A,M0003986,О4,,3-средний,30,APP1,1100368843,ТО-4 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,31.10.2022,9:00:00,01.11.2022,9:00:00,31.10.2022,9:00:00,01.11.2022,9:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,12 962,48,24,0,"187 629,61",0,1,1,,24,0,24,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161546,ТО-1 БелАЗ 7547 №1 СЛ,88,ТО1,Техническое обслуживание ТО №1,2-0175,A,M0003986,О1,(ТО1) БелАЗ 7451 СЛ,3-средний,30,APP1,1100368809,ТО-1 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,13.11.2022,9:00:00,13.11.2022,15:00:00,13.11.2022,9:00:00,13.11.2022,15:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,13 229,12,6,0,"53 314,82",0,1,1,,6,0,6,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161547,ТО-2 БелАЗ 7547 №1 СЛ,89,ТО2,Техническое обслуживание ТО №2,2-0175,A,M0003986,О2,,3-средний,30,APP1,1100368828,ТО-2 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,25.11.2022,9:00:00,25.11.2022,17:00:00,25.11.2022,9:00:00,25.11.2022,17:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,13 475,16,8,0,"74 468,07",0,1,1,,8,0,8,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161546,ТО-1 БелАЗ 7547 №1 СЛ,90,ТО1,Техническое обслуживание ТО №1,2-0175,A,M0003986,О1,(ТО1) БелАЗ 7451 СЛ,3-средний,30,APP1,1100368811,ТО-1 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,07.12.2022,9:00:00,07.12.2022,15:00:00,07.12.2022,9:00:00,07.12.2022,15:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,13 722,12,6,0,"53 314,82",0,1,1,,6,0,6,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161548,ТО-3 БелАЗ 7547 №1 СЛ,91,ТО3,Техническое обслуживание ТО №3,2-0175,A,M0003986,О3,,3-средний,30,APP1,1100368836,ТО-3 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,19.12.2022,9:00:00,19.12.2022,21:00:00,19.12.2022,9:00:00,19.12.2022,21:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,13 968,24,12,0,"136 094,73",0,1,1,,12,0,12,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161546,ТО-1 БелАЗ 7547 №1 СЛ,92,ТО1,Техническое обслуживание ТО №1,2-0175,A,M0003986,О1,(ТО1) БелАЗ 7451 СЛ,3-средний,30,APP1,1100368813,ТО-1 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,31.12.2022,9:00:00,31.12.2022,15:00:00,31.12.2022,9:00:00,31.12.2022,15:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,14 215,12,6,0,"53 314,82",0,1,1,,6,0,6,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161546,ТО-1 БелАЗ 7547 №1 СЛ,64,ТО1,Техническое обслуживание ТО №1,2-0175,A,M0003986,О1,(ТО1) БелАЗ 7451 СЛ,3-средний,30,APP1,1100368785,ТО-1 БелАЗ 7547 №1 СЛ,ПЕЧТ ПДТВ ПКАЛ ПРВВ ТЗКР ДВМА ДМНП JBFI,ГОД  УТВГ УТВП МЕС  УТВМ НЕД  УТВН ГИП  ПРНТ МТРЦ ТКБЕ СГГС,09.01.2022,9:00:00,09.01.2022,15:00:00,,0:00:00,,0:00:00,09.01.2022,17:59:09,10.01.2022,2:33:23,,AZAROVAV,10.02.2021,ZHARKOVMM,11.01.2022,6 900,12,6,12,"53 314,82","51 806,28",1,1,,6,0,6,"8,57",LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161548,ТО-3 БелАЗ 7547 №1 СЛ,67,ТО3,Техническое обслуживание ТО №3,2-0175,A,M0003986,О3,,3-средний,30,APP1,1100368830,ТО-3 БелАЗ 7547 №1 СЛ,ДЕБЛ ПДТВ ПКАЛ ПРВВ ДВМА ДМНП JBFI,ГОД  УТВГ УТВП МЕС  УТВМ НЕД  УТВН ГИП  ПРНТ МТРЦ ТКБЕ СГГС,22.01.2022,7:00:00,22.01.2022,19:00:00,,0:00:00,,0:00:00,22.01.2022,6:23:15,22.01.2022,20:59:02,,AZAROVAV,10.02.2021,MEKHEDOVNV,25.01.2022,7 167,24,12,24,"136 094,73","119 452,50",1,1,,12,0,12,"14,6",LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161547,ТО-2 БелАЗ 7547 №1 СЛ,65,ТО2,Техническое обслуживание ТО №2,2-0175,A,M0003986,О2,,3-средний,30,APP1,1100368815,ТО-2 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП МЕС  УТВМ ГИП  ПТОМ МТРЦ ТКБЕ ПЗТГ СГГС,02.02.2022,9:00:00,02.02.2022,17:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,TSYDENOVSL,27.01.2022,7 393,16,8,0,"74 468,07",0,1,1,,8,0,8,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161546,ТО-1 БелАЗ 7547 №1 СЛ,66,ТО1,Техническое обслуживание ТО №1,2-0175,A,M0003986,О1,(ТО1) БелАЗ 7451 СЛ,3-средний,30,APP1,1100368786,ТО-1 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП МЕС  УТВМ ГИП  ПТОМ МТРЦ ТКБЕ ПЗТГ СГГС,15.02.2022,9:00:00,15.02.2022,15:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,TSYDENOVSL,27.01.2022,7 660,12,6,0,"53 314,82",0,1,1,,6,0,6,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,162330,ТО-4 БелАЗ 7547 №1 СЛ,63,ТО4,Техническое обслуживание ТО №4,2-0175,A,M0003986,О4,,3-средний,30,APP1,1100368838,ТО-4 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП МЕС  УТВМ ГИП  ПТОМ МТРЦ ТКБЕ ПЗТГ СГГС,25.02.2022,9:00:00,26.02.2022,9:00:00,,0:00:00,,0:00:00,20.12.2021,15:33:03,,0:00:00,,AZAROVAV,10.02.2021,TSYDENOVSL,27.01.2022,7 866,48,24,0,"187 629,61",0,1,1,,24,0,24,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161546,ТО-1 БелАЗ 7547 №1 СЛ,68,ТО1,Техническое обслуживание ТО №1,2-0175,A,M0003986,О1,(ТО1) БелАЗ 7451 СЛ,3-средний,30,APP1,1100368789,ТО-1 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,14.03.2022,9:00:00,14.03.2022,15:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,8 215,12,6,0,"53 314,82",0,1,1,,6,0,6,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161547,ТО-2 БелАЗ 7547 №1 СЛ,69,ТО2,Техническое обслуживание ТО №2,2-0175,A,M0003986,О2,,3-средний,30,APP1,1100368817,ТО-2 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,26.03.2022,9:00:00,26.03.2022,17:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,8 462,16,8,0,"74 468,07",0,1,1,,8,0,8,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161546,ТО-1 БелАЗ 7547 №1 СЛ,70,ТО1,Техническое обслуживание ТО №1,2-0175,A,M0003986,О1,(ТО1) БелАЗ 7451 СЛ,3-средний,30,APP1,1100368791,ТО-1 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,08.04.2022,9:00:00,08.04.2022,15:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,8 729,12,6,0,"53 314,82",0,1,1,,6,0,6,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,162330,ТО-4 БелАЗ 7547 №1 СЛ,71,ТО4,Техническое обслуживание ТО №4,2-0175,A,M0003986,О4,,3-средний,30,APP1,1100368840,ТО-4 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,20.04.2022,9:00:00,21.04.2022,9:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,BOKOVIKOVVO,11.01.2022,8 975,48,24,0,"186 991,45",0,1,1,,24,0,24,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161546,ТО-1 БелАЗ 7547 №1 СЛ,72,ТО1,Техническое обслуживание ТО №1,2-0175,A,M0003986,О1,(ТО1) БелАЗ 7451 СЛ,3-средний,30,APP1,1100368793,ТО-1 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,02.05.2022,9:00:00,02.05.2022,15:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,9 222,12,6,0,"53 314,82",0,1,1,,6,0,6,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161547,ТО-2 БелАЗ 7547 №1 СЛ,73,ТО2,Техническое обслуживание ТО №2,2-0175,A,M0003986,О2,,3-средний,30,APP1,1100368819,ТО-2 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,14.05.2022,9:00:00,14.05.2022,17:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,BOKOVIKOVVO,11.01.2022,9 468,16,8,0,"73 829,91",0,1,1,,8,0,8,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161546,ТО-1 БелАЗ 7547 №1 СЛ,74,ТО1,Техническое обслуживание ТО №1,2-0175,A,M0003986,О1,(ТО1) БелАЗ 7451 СЛ,3-средний,30,APP1,1100368795,ТО-1 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,26.05.2022,9:00:00,26.05.2022,15:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,9 715,12,6,0,"53 314,82",0,1,1,,6,0,6,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161548,ТО-3 БелАЗ 7547 №1 СЛ,75,ТО3,Техническое обслуживание ТО №3,2-0175,A,M0003986,О3,,3-средний,30,APP1,1100368832,ТО-3 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,07.06.2022,9:00:00,07.06.2022,21:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,9 962,24,12,0,"135 456,57",0,1,1,,12,0,12,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161546,ТО-1 БелАЗ 7547 №1 СЛ,76,ТО1,Техническое обслуживание ТО №1,2-0175,A,M0003986,О1,(ТО1) БелАЗ 7451 СЛ,3-средний,30,APP1,1100368797,ТО-1 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,20.06.2022,9:00:00,20.06.2022,15:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,10 229,12,6,0,"53 314,82",0,1,1,,6,0,6,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161547,ТО-2 БелАЗ 7547 №1 СЛ,77,ТО2,Техническое обслуживание ТО №2,2-0175,A,M0003986,О2,,3-средний,30,APP1,1100368821,ТО-2 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,02.07.2022,9:00:00,02.07.2022,17:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,10 475,16,8,0,"73 829,91",0,1,1,,8,0,8,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161546,ТО-1 БелАЗ 7547 №1 СЛ,78,ТО1,Техническое обслуживание ТО №1,2-0175,A,M0003986,О1,(ТО1) БелАЗ 7451 СЛ,3-средний,30,APP1,1100368799,ТО-1 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,14.07.2022,9:00:00,14.07.2022,15:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,10 722,12,6,0,"53 314,82",0,1,1,,6,0,6,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,162330,ТО-4 БелАЗ 7547 №1 СЛ,79,ТО4,Техническое обслуживание ТО №4,2-0175,A,M0003986,О4,,3-средний,30,APP1,1100368841,ТО-4 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,26.07.2022,9:00:00,27.07.2022,9:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,10 968,48,24,0,"186 991,45",0,1,1,,24,0,24,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB02,БелАЗ-7547 №2441,1,100000068227,,,,100000068227,Самосвал карьерный БЕЛАЗ-7547 №2441,100000060161,БелАЗ 7547 №1 СЛ,161546,ТО-1 БелАЗ 7547 №1 СЛ,80,ТО1,Техническое обслуживание ТО №1,2-0175,A,M0003986,О1,(ТО1) БелАЗ 7451 СЛ,3-средний,30,APP1,1100368801,ТО-1 БелАЗ 7547 №1 СЛ,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,08.08.2022,9:00:00,08.08.2022,15:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,AZAROVAV,10.02.2021,AZAROVAV,09.12.2021,11 236,12,6,0,"53 314,82",0,1,1,,6,0,6,0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
