Планир. завод,ГрупПлановик,Сообщение,Вид заказа,Вид работы ТОРО,ВремяРемПростояЗкз,БазисСрокНачала,БазисСрокКонца,Заказ,Ссылочная дата,Ссылочное время,Дата изменения,Рабочее место,Резерв./заявка,Тип заказа,ПроизвУчасток,БЕ,Дата ввода,ПоказанСчетчика,Факт. деблокир.,ФактичСрокКонца,Факт.окончание,Общий расчет,ОбщЗатраты/факт,ОбщЗатраты/план,ЗапланКонец,БазисВремяКонца,Конец: время,Бизнес-сфера,ФактСрокНачала,ЗапланНачало,ФактНчл/Врем,Время начала,Время начала,История с,СхемаКальк,ТоргДокумент,Позиция,КЕ,Ответств. МВЗ,Ведущий заказ,Метка удаления,ДатаЗаверш,ЕстьПодробТекст,ВышестоящЗаказ,Базисная ЕИ,Количество,Помещение,Имя списка,Плановая дата,Номер объекта,СписОбъект,ГрПлан/Техкарта,ИндПланирЗаказа,СчтГрупТехкарт,Группа,Почтовый индекс,МВП,Приоритет,СПП-элемент,Регион,Ревизия,Серийный номер,Материал,НазвСервПродукт,СервиснПродукт,Сектор,Сектор - Сбыт,Местоположение,Улица,ЗаводРасплТехОб,ПредварЗатраты,ПользовСтатус,Группа сбыта,СбытовОрганизац,СбытовОрганизац - Сб,ВышестОперация,Канал сбыта,Канал сбыта - Сбыт,Валюта,ПозПредупрТОРО,ПланПредупрТОРО,Завод,Код надбавки,Ид. причины,Причина корр-ки,ИндНаличПрикрДокум,ИмеютсяНеСоглЗапросы,ПериодРемCAPEX(мес),Класс ЕО,ПрочиеФакт,ПрочиеПлан,БюджетФактИтог,БюджетПланИтог,МТР ФактИтог,МТР ПланИтог,Стоимость новой ЕО,ТЗРФакт,ТЗРПлан,ОбщееВремяПростояЗкз,ОборудованиеНаГарант,Инд. статуса «ФИКС»,Отв. сотрудн. таб. №,НаименованиеКлассаЕО,МТРподр,НеобходимНарядДопуск,СтатВыдачиРазрешений,СистСтатСообщТОРО,КапитализирРемонт,Исходная стоимость,Дефицит,Требуемая стоимость,СППДефицит,%СтоимРемФСтоимНовЕО,%СтоимРемПСтоимНовЕО,СистСтатус,ВремяРемПростояТК,ОбщееВремяПростояТК,ВремяТехнПростояТК,Заказано УСО,Описание,Краткий текст,СистемнСтатус,Отв. сотрудник ФИО,ПользСтатус,ОбщСумма (План),ОбщаяСумма(Фкт),ФОТПлан,ФОТФакт,МатериалыПлан,МатериалыФакт,ЗапчастиПлан,ЗапчастиФакт,УСОПоРемонтуПлан,УСОПоРемонтуФакт,Ед. оборудов.,Техместо,Описание,СПП-ЗаголЗаказа,Отв. раб.место,МВЗ,ВремяТехнПростояЗкз,Фактический простой,Принято УСО,ПредвЗарегистрирУСО
1200,100,7100523870,APP1,ТО2,"10,00",3/3/2022,3/3/2022,1100532603,3/3/2022,09:00:00,1/27/2022,11201606,2,30,,1200,9/20/2021,,,,00:00:00,"0,00","0,00","151 808,63",3/3/2022,19:00:00,19:00:00,,,2/25/2022,00:00:00,09:00:00,19:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,3/6/2022,OR001100532603,727 737,100,1,О2,O0000003,,,3,,,,,,,,,,,,1202,"0,00",ПЛАН ГИП  ГОД  КОРР МЕС  МТРЦ ПЗТГ СРОЧ*,,,,,,,RUB,35170,100000019846,1200,,,,,,0,E01_01,"0,00","0,00","0,00","151 808,63","0,00","151 808,63","36 757 223,34","0,00","0,00","10,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"10,00","10,00","0,00","0,00",Самосвал карьерный HD785-5 №1606,Техническое обслуживание 2,ОТКР ДМНП ПКАЛ,,ПЛАН ГОД УТВГ УТВП МЕС ГИП КОРР СРОЧ МТРЦ ТКБЕ ПЗТГ,"151 808,63","0,00","0,00","0,00","104 984,25","0,00","46 824,38","0,00","0,00","0,00",100000008664,03-CTT-KH04,Самосвал №1606,LT-1200-2022-2-014-02,C-VEROGM,1213011220,"0,00","0,00","0,00","0,00"
1200,100,7100522244,APP1,ТО1,"6,00",3/8/2022,3/8/2022,1100532597,3/8/2022,09:00:00,12/9/2021,11201606,2,30,,1200,9/20/2021,,,,00:00:00,"0,00","0,00","77 044,65",3/8/2022,15:00:00,15:00:00,,,3/8/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,3/30/2022,OR001100532597,727 731,100,1,О1,O0000003,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ СРОЧ ТКБЕ УТВГ УТВП,,,,,,,RUB,35169,100000019846,1200,,,,,,0,E01_01,"0,00","0,00","0,00","77 044,65","0,00","77 044,65","36 757 223,34","0,00","0,00","6,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"6,00","6,00","0,00","0,00",Самосвал карьерный HD785-5 №1606,Техническое обслуживание 1,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП СРОЧ МТРЦ ТКБЕ,"77 044,65","0,00","0,00","0,00","59 294,45","0,00","17 750,20","0,00","0,00","0,00",100000008664,03-CTT-KH04,Самосвал №1606,LT-1200-2022-2-014-02,C-VEROGM,1213011220,"0,00","0,00","0,00","0,00"
1200,100,7900000047,APB1,ЭПБ,"12,00",3/23/2022,3/23/2022,1350000057,3/23/2022,23:59:59,12/9/2021,11201606,2,30,,1200,8/7/2020,,,,00:00:00,"0,00","0,00","0,00",3/23/2022,12:00:00,07:00:00,,,3/23/2022,00:00:00,00:00:00,07:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,,OR001350000057,181 550,,1,,,,,,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  УТВГ,,,,,,,RUB,,,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","36 757 223,34","0,00","0,00","12,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП KKMP,"0,00","0,00","0,00","0,00",Самосвал карьерный HD785-5 №1606,Мероприятия ЭПБ,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВГ ГИП,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000008664,03-CTT-KH04,Самосвал №1606,LT-1200-2022-2-032-01,C-VEROGM,1213011220,"0,00","0,00","0,00","0,00"
1200,100,7100522245,APP1,ТО1,"6,00",4/26/2022,4/26/2022,1100532598,4/26/2022,09:00:00,12/9/2021,11201606,2,30,,1200,9/20/2021,,,,00:00:00,"0,00","0,00","75 497,16",4/26/2022,15:00:00,15:00:00,,,4/26/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,5/16/2022,OR001100532598,727 732,100,1,О1,O0000003,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ СРОЧ ТКБЕ УТВГ УТВП,,,,,,,RUB,35169,100000019846,1200,,,,,,0,E01_01,"0,00","0,00","0,00","75 497,16","0,00","75 497,16","36 757 223,34","0,00","0,00","6,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"6,00","6,00","0,00","0,00",Самосвал карьерный HD785-5 №1606,Техническое обслуживание 1,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП СРОЧ МТРЦ ТКБЕ,"75 497,16","0,00","0,00","0,00","57 746,96","0,00","17 750,20","0,00","0,00","0,00",100000008664,03-CTT-KH04,Самосвал №1606,LT-1200-2022-2-014-02,C-VEROGM,1213011220,"0,00","0,00","0,00","0,00"
1200,100,7100523871,APP1,ТО2,"10,00",5/19/2022,5/19/2022,1100532604,5/19/2022,09:00:00,12/9/2021,11201606,2,30,,1200,9/20/2021,,,,00:00:00,"0,00","0,00","150 261,14",5/19/2022,19:00:00,19:00:00,,,5/19/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,6/9/2022,OR001100532604,727 738,100,1,О2,O0000003,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,35170,100000019846,1200,,,,,,0,E01_01,"0,00","0,00","0,00","150 261,14","0,00","150 261,14","36 757 223,34","0,00","0,00","10,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"10,00","10,00","0,00","0,00",Самосвал карьерный HD785-5 №1606,Техническое обслуживание 2,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"150 261,14","0,00","0,00","0,00","103 436,76","0,00","46 824,38","0,00","0,00","0,00",100000008664,03-CTT-KH04,Самосвал №1606,LT-1200-2022-2-014-02,C-VEROGM,1213011220,"0,00","0,00","0,00","0,00"
1200,100,7100522246,APP1,ТО1,"6,00",6/12/2022,6/12/2022,1100532599,6/12/2022,09:00:00,12/9/2021,11201606,2,30,,1200,9/20/2021,,,,00:00:00,"0,00","0,00","75 497,16",6/12/2022,15:00:00,15:00:00,,,6/12/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,7/2/2022,OR001100532599,727 733,100,1,О1,O0000003,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,35169,100000019846,1200,,,,,,0,E01_01,"0,00","0,00","0,00","75 497,16","0,00","75 497,16","36 757 223,34","0,00","0,00","6,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"6,00","6,00","0,00","0,00",Самосвал карьерный HD785-5 №1606,Техническое обслуживание 1,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"75 497,16","0,00","0,00","0,00","57 746,96","0,00","17 750,20","0,00","0,00","0,00",100000008664,03-CTT-KH04,Самосвал №1606,LT-1200-2022-2-014-02,C-VEROGM,1213011220,"0,00","0,00","0,00","0,00"
1200,100,7100523876,APP1,ТО4,"36,00",7/6/2022,7/7/2022,1100532609,7/6/2022,09:00:00,1/18/2022,11201606,2,30,,1200,9/20/2021,,,,00:00:00,"0,00","0,00","649 334,31",7/7/2022,21:00:00,21:00:00,,,7/6/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,7/26/2022,OR001100532609,727 743,100,1,О4,O0000003,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,35172,100000019846,1200,,,,,,0,E01_01,"0,00","0,00","0,00","649 334,31","0,00","649 334,31","36 757 223,34","0,00","0,00","36,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,2,ОТКР ПКАЛ ДМНП,"36,00","36,00","0,00","0,00",Самосвал карьерный HD785-5 №1606,Техническое обслуживание 4,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"649 334,31","0,00","0,00","0,00","383 852,26","0,00","265 482,05","0,00","0,00","0,00",100000008664,03-CTT-KH04,Самосвал №1606,LT-1200-2022-2-014-02,C-VEROGM,1213011220,"0,00","0,00","0,00","0,00"
1200,100,7100522247,APP1,ТО1,"6,00",7/28/2022,7/28/2022,1100532600,7/28/2022,09:00:00,12/9/2021,11201606,2,30,,1200,9/20/2021,,,,00:00:00,"0,00","0,00","75 497,16",7/28/2022,15:00:00,15:00:00,,,7/28/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,8/18/2022,OR001100532600,727 734,100,1,О1,O0000003,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,35169,100000019846,1200,,,,,,0,E01_01,"0,00","0,00","0,00","75 497,16","0,00","75 497,16","36 757 223,34","0,00","0,00","6,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"6,00","6,00","0,00","0,00",Самосвал карьерный HD785-5 №1606,Техническое обслуживание 1,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"75 497,16","0,00","0,00","0,00","57 746,96","0,00","17 750,20","0,00","0,00","0,00",100000008664,03-CTT-KH04,Самосвал №1606,LT-1200-2022-2-014-02,C-VEROGM,1213011220,"0,00","0,00","0,00","0,00"
1200,100,7100523872,APP1,ТО2,"10,00",8/21/2022,8/21/2022,1100532605,8/21/2022,09:00:00,12/9/2021,11201606,2,30,,1200,9/20/2021,,,,00:00:00,"0,00","0,00","150 261,14",8/21/2022,19:00:00,19:00:00,,,8/21/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,9/11/2022,OR001100532605,727 739,100,1,О2,O0000003,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,35170,100000019846,1200,,,,,,0,E01_01,"0,00","0,00","0,00","150 261,14","0,00","150 261,14","36 757 223,34","0,00","0,00","10,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"10,00","10,00","0,00","0,00",Самосвал карьерный HD785-5 №1606,Техническое обслуживание 2,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"150 261,14","0,00","0,00","0,00","103 436,76","0,00","46 824,38","0,00","0,00","0,00",100000008664,03-CTT-KH04,Самосвал №1606,LT-1200-2022-2-014-02,C-VEROGM,1213011220,"0,00","0,00","0,00","0,00"
1200,100,7100522248,APP1,ТО1,"6,00",9/15/2022,9/15/2022,1100532601,9/15/2022,09:00:00,1/11/2022,11201606,2,30,,1200,9/20/2021,,,,00:00:00,"0,00","0,00","74 811,09",9/15/2022,15:00:00,15:00:00,,,9/15/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,10/5/2022,OR001100532601,727 735,100,1,О1,O0000003,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,35169,100000019846,1200,,,,,,0,E01_01,"0,00","0,00","0,00","74 811,09","0,00","74 811,09","36 757 223,34","0,00","0,00","6,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"6,00","6,00","0,00","0,00",Самосвал карьерный HD785-5 №1606,Техническое обслуживание 1,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"74 811,09","0,00","0,00","0,00","57 060,89","0,00","17 750,20","0,00","0,00","0,00",100000008664,03-CTT-KH04,Самосвал №1606,LT-1200-2022-2-014-02,C-VEROGM,1213011220,"0,00","0,00","0,00","0,00"
1200,100,7100523875,APP1,ТО3,"14,00",10/8/2022,10/8/2022,1100532608,10/8/2022,09:00:00,1/11/2022,11201606,2,30,,1200,9/20/2021,,,,00:00:00,"0,00","0,00","400 503,65",10/8/2022,23:00:00,23:00:00,,,10/8/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,10/28/2022,OR001100532608,727 742,100,1,О3,O0000003,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,35171,100000019846,1200,,,,,,0,E01_01,"0,00","0,00","0,00","400 503,65","0,00","400 503,65","36 757 223,34","0,00","0,00","14,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,1,ОТКР ПКАЛ ДМНП,"14,00","14,00","0,00","0,00",Самосвал карьерный HD785-5 №1606,Техническое обслуживание 3,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"400 503,65","0,00","0,00","0,00","339 986,19","0,00","60 517,46","0,00","0,00","0,00",100000008664,03-CTT-KH04,Самосвал №1606,LT-1200-2022-2-014-02,C-VEROGM,1213011220,"0,00","0,00","0,00","0,00"
1200,100,7100522249,APP1,ТО1,"6,00",11/1/2022,11/1/2022,1100532602,11/1/2022,09:00:00,12/9/2021,11201606,2,30,,1200,9/20/2021,,,,00:00:00,"0,00","0,00","77 044,65",11/1/2022,15:00:00,15:00:00,,,11/1/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,11/21/2022,OR001100532602,727 736,100,1,О1,O0000003,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,35169,100000019846,1200,,,,,,0,E01_01,"0,00","0,00","0,00","77 044,65","0,00","77 044,65","36 757 223,34","0,00","0,00","6,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"6,00","6,00","0,00","0,00",Самосвал карьерный HD785-5 №1606,Техническое обслуживание 1,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"77 044,65","0,00","0,00","0,00","59 294,45","0,00","17 750,20","0,00","0,00","0,00",100000008664,03-CTT-KH04,Самосвал №1606,LT-1200-2022-2-014-02,C-VEROGM,1213011220,"0,00","0,00","0,00","0,00"
1200,100,7100523873,APP1,ТО2,"10,00",11/25/2022,11/25/2022,1100532606,11/25/2022,09:00:00,12/9/2021,11201606,2,30,,1200,9/20/2021,,,,00:00:00,"0,00","0,00","151 808,63",11/25/2022,19:00:00,19:00:00,,,11/25/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,12/15/2022,OR001100532606,727 740,100,1,О2,O0000003,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,35170,100000019846,1200,,,,,,0,E01_01,"0,00","0,00","0,00","151 808,63","0,00","151 808,63","36 757 223,34","0,00","0,00","10,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"10,00","10,00","0,00","0,00",Самосвал карьерный HD785-5 №1606,Техническое обслуживание 2,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"151 808,63","0,00","0,00","0,00","104 984,25","0,00","46 824,38","0,00","0,00","0,00",100000008664,03-CTT-KH04,Самосвал №1606,LT-1200-2022-2-014-02,C-VEROGM,1213011220,"0,00","0,00","0,00","0,00"
1200,,7900000145,APB1,ЭПБ,"1,00",3/1/2022,3/1/2022,1350000205,3/1/2022,23:59:59,12/13/2021,11201607,2,30,,1200,4/22/2021,,,,00:00:00,"0,00","0,00","50 000,00",3/1/2022,01:00:00,00:00:00,,,3/1/2022,00:00:00,00:00:00,00:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,,OR001350000205,517 519,,1,,,,,,,,,,,,,,,,,1202,"0,00",ПЛАН МТРЦ,,,,,,,RUB,,,1200,,,,,,0,E01_01,"0,00","50 000,00","0,00","50 000,00","0,00","0,00","31 984 931,27","0,00","0,00","1,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"0,00","0,00","0,00","0,00",Самосвал карьерный HD785-5 №1607,Мероприятия ЭПБ,ОТКР ДМНП ПКАЛ,,ПЛАН МТРЦ,"50 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000008665,03-CTT-KH05,Самосвал №1607,LT-1200-2022-2-032-01,C-VEROGM,1213011220,"0,00","0,00","0,00","0,00"
1200,100,7900000048,APB1,ЭПБ,"12,00",3/23/2022,3/23/2022,1350000058,3/23/2022,23:59:59,12/9/2021,11201607,2,30,,1200,8/7/2020,,,,00:00:00,"0,00","0,00","0,00",3/23/2022,12:00:00,07:00:00,,,3/23/2022,00:00:00,00:00:00,07:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,,OR001350000058,181 551,,1,,,,,,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  УТВГ,,,,,,,RUB,,,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","31 984 931,27","0,00","0,00","12,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП KKMP,"0,00","0,00","0,00","0,00",Самосвал карьерный HD785-5 №1607,Мероприятия ЭПБ,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВГ ГИП,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000008665,03-CTT-KH05,Самосвал №1607,LT-1200-2022-2-032-01,C-VEROGM,1213011220,"0,00","0,00","0,00","0,00"
1200,100,7100361368,APP1,ТО3,"14,00",1/20/2022,1/21/2022,1100359080,1/20/2022,13:00:00,1/22/2022,11201609,3,30,,1200,1/26/2021,,1/12/2022,1/21/2022,03:00:00,"0,00","442 227,57","533 758,49",1/20/2022,03:00:00,23:00:00,,1/20/2022,1/20/2022,13:00:00,13:00:00,13:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,1/24/2022,OR001100359080,452 817,100,1,О3,N0000004,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МЕС  МТРЦ НЕД  ПРНТ ПТОМ*,,,,,,,RUB,24164,100000014177,1200,,,,,,0,E01_01,"0,00","0,00","328 346,23","419 877,15","328 346,23","419 877,15","47 841 218,75","0,00","0,00","14,00",,,12000925,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР ВСМИ,,"0,00","0,00","0,00",,1,1,ДЕБЛ ПЕЧТ ПДТВ ПКАЛ ПРВВ ДВМА ДМНП JBFI,"14,00","14,00","0,00","0,00",Самосвал карьерный HD785-7 №1609,Техническое обслуживание 3,ДЕБЛ ПДТВ ПЕЧТ JBFI ДВМА ДМНП ПКАЛ ПРВВ,Тимофеев Евгений Сергеевич,СГГС ГОД УТВГ УТВП МЕС НЕД УТВН ГИП ПТОМ ПРНТ СРОЧ МТРЦ ТКБЕ,"533 758,49","442 227,57","113 881,34","113 881,34","296 319,90","221 328,26","123 557,25","107 017,97","0,00","0,00",100000008666,03-CTT-KD01,Самосвал №1609,LT-1200-2022-2-014-02,C-VEROGM,1213011220,"0,00","6,79","0,00","0,00"
1200,100,7940393745,AETG,ЕТО,"0,33",1/27/2022,1/27/2022,1600129449,1/27/2022,18:30:00,1/26/2022,11201609,3,30,,1200,1/22/2022,,1/26/2022,,00:00:00,"0,00","0,00","0,00",1/27/2022,18:49:48,18:49:48,,,1/27/2022,00:00:00,18:30:00,18:30:00,,PP-PC1,,000000,1000,,,,1/27/2022,,,,"0,000",,,1/27/2022,OR001600129449,907 445,100,1,ЕО,2127,,,,,,,,,,,,,,,1202,"0,00",ЗАПЛ УТВН,,,,,,,RUB,21596,300000001686,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","47 841 218,75","0,00","0,00","0,33",,,12001076,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ДЕБЛ ПКАЛ ПРВВ СРНА ДМНП KKMP,"0,33","0,33","0,00","0,00",Самосвал карьерный HD785-7 №1609,ЕТО 2 смена Komatsu HD785-7 №1609,ДЕБЛ KKMP ДМНП ПКАЛ ПРВВ СРНА,Лебер Андрей Иосифович,УТВН ЗАПЛ,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000008666,03-CTT-KD01,Самосвал №1609,LT-1200-2022-2-014-02,C-VEROGM,1213011220,"0,00","0,34","0,00","0,00"
1200,100,7940393739,AETG,ЕТО,"0,33",1/28/2022,1/28/2022,1600129443,1/28/2022,06:30:00,1/27/2022,11201609,3,30,,1200,1/22/2022,,1/27/2022,,00:00:00,"0,00","0,00","0,00",1/28/2022,06:49:48,06:49:48,,,1/28/2022,00:00:00,06:30:00,06:30:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,1/28/2022,OR001600129443,907 439,100,1,ЕО,2127,,,,,,,,,,,,,,,1202,"0,00",ЗАПЛ УТВН,,,,,,,RUB,21595,300000001686,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","47 841 218,75","0,00","0,00","0,33",,,12002067,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ДЕБЛ ПКАЛ ПРВВ СРНА ДМНП KKMP,"0,33","0,33","0,00","0,00",Самосвал карьерный HD785-7 №1609,ЕТО 1 смена Komatsu HD785-7 №1609,ДЕБЛ KKMP ДМНП ПКАЛ ПРВВ СРНА,Коновалов Виталий Валерьевич,УТВН ЗАПЛ,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000008666,03-CTT-KD01,Самосвал №1609,LT-1200-2022-2-014-02,C-VEROGM,1213011220,"0,00","0,00","0,00","0,00"
1200,100,7940393746,AETG,ЕТО,"0,33",1/28/2022,1/28/2022,1600129450,1/28/2022,18:30:00,1/27/2022,11201609,3,30,,1200,1/22/2022,,1/27/2022,,00:00:00,"0,00","0,00","0,00",1/28/2022,18:49:48,18:49:48,,,1/28/2022,00:00:00,18:30:00,18:30:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,1/28/2022,OR001600129450,907 446,100,1,ЕО,2127,,,,,,,,,,,,,,,1202,"0,00",ЗАПЛ УТВН,,,,,,,RUB,21596,300000001686,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","47 841 218,75","0,00","0,00","0,33",,,12001076,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ДЕБЛ ПКАЛ ПРВВ СРНА ДМНП KKMP,"0,33","0,33","0,00","0,00",Самосвал карьерный HD785-7 №1609,ЕТО 2 смена Komatsu HD785-7 №1609,ДЕБЛ KKMP ДМНП ПКАЛ ПРВВ СРНА,Лебер Андрей Иосифович,УТВН ЗАПЛ,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000008666,03-CTT-KD01,Самосвал №1609,LT-1200-2022-2-014-02,C-VEROGM,1213011220,"0,00","0,00","0,00","0,00"
