BE_id,ЗаводРасположТехнОб,BE_name,eo_code,eo_subclass_id,eo_subclass_name,eo_model_id,eo_model_name,ТипЕдОборуд,eo_description,Группа плановиков,teh_mesto_id,teh_mesto_name,mvz,Серийный номер изготовителя,constr_type_id,constr_type_descr,Номер модели,operation_start_date,operation_finish_date_sap,expected_operation_finish_date,last_overhaul_date,konserv_start_date,konserv_finish_date,Вышестоящая ЕО,Инвентарный номер,Центр затрат,Название Центра затрат,Название вида оборудования,Название типа оборудования,Наименование МВЗ
1100,1105,"АО ""Полюс Красноярск""",100000062373,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №409,100,11-RUD-CGTR-SEBT-CC09,Самосвал карьерный №409,1113011620,APX01649,960000001,785C_E01_01,,24.06.2009,,01.01.2023,23.02.2021,,,,000026537,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062374,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №410,100,11-RUD-CGTR-SEBT-CC10,Самосвал карьерный №410,1113011620,APX01648,960000001,785C_E01_01,,29.06.2009,31.10.2021,,,,,,000026538,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062375,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №408,100,11-RUD-CGTR-SEBT-CC08,Самосвал карьерный №408,1113011620,APX01647,960000001,785C_E01_01,,16.06.2009,01.03.2022,,,,,,000026678,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062376,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №415,100,11-RUD-CGTR-SEBT-CC14,Самосвал карьерный №415,1113011620,APX01676,960000001,785C_E01_01,,04.11.2009,,01.01.2023,,,,,000026862,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062377,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №414,100,11-RUD-CGTR-SEBT-CC13,Самосвал карьерный №414,1113011620,APX01675,960000001,785C_E01_01,,02.11.2009,,01.01.2023,27.10.2021,,,,000026863,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062378,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №412,100,11-RUD-CGTR-SEBT-CC12,Самосвал карьерный №412,1113011620,APX01674,960000001,785C_E01_01,,31.10.2009,,01.12.2022,,,,,000026864,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062379,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №411,100,11-RUD-CGTR-SEBT-CC11,Самосвал карьерный №411,1113011620,APX01654,960000001,785C_E01_01,,02.10.2009,,01.01.2023,,,,,000026865,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065562,E01_01,Самосвалы карьерные,73,Самосвалы Komatsu HD785-5,O,Самосвал карьерный HD785-5 №238,100,11-RUD-CGTR-SEBT-KH17,Самосвал карьерный №238,1113011220,5430,960000003,HD785-5_E01_01,,23.03.2010,,01.01.2023,,,,,000028045,111301,Парки БА,Транспорт,Основной,СЭБТ - Коматсу90тн
1100,1105,"АО ""Полюс Красноярск""",100000065563,E01_01,Самосвалы карьерные,73,Самосвалы Komatsu HD785-5,O,Самосвал карьерный HD785-5 №240,100,11-RUD-CGTR-SEBT-KH19,Самосвал карьерный №240,1113011220,5431,960000003,HD785-5_E01_01,,23.03.2010,,01.01.2023,,,,,000028046,111301,Парки БА,Транспорт,Основной,СЭБТ - Коматсу90тн
1100,1105,"АО ""Полюс Красноярск""",100000065564,E01_01,Самосвалы карьерные,73,Самосвалы Komatsu HD785-5,O,Самосвал карьерный HD785-5 №239,100,11-RUD-CGTR-SEBT-KH18,Самосвал карьерный №239,1113011220,5432,960000003,HD785-5_E01_01,,23.03.2010,,01.01.2023,,,,,000028047,111301,Парки БА,Транспорт,Основной,СЭБТ - Коматсу90тн
1100,1105,"АО ""Полюс Красноярск""",100000062380,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №424,100,11-RUD-CGTR-SEBT-CC23,Самосвал карьерный №424,1113011620,APX01816,960000001,785C_E01_01,,20.05.2011,,01.01.2023,,,,,000028634,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065597,E01_01,Самосвалы карьерные,64,Самосвалы CAT 777F,O,Самосвал карьерный 777F №141,100,11-RUD-CGTR-SEBT-CF06,Самосвал карьерный №141,1113011120,JRP02410,960003595,777F_E01_01,,16.12.2010,01.03.2022,,,,,,000029060,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпиллар90т
1100,1105,"АО ""Полюс Красноярск""",100000065598,E01_01,Самосвалы карьерные,64,Самосвалы CAT 777F,O,Самосвал карьерный 777F №142,100,11-RUD-CGTR-SEBT-CF07,Самосвал карьерный №142,1113011120,JRP02418,960003595,777F_E01_01,,16.12.2010,,01.01.2023,,,,,000029061,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпиллар90т
1100,1105,"АО ""Полюс Красноярск""",100000065599,E01_01,Самосвалы карьерные,64,Самосвалы CAT 777F,O,Самосвал карьерный 777F №143,100,11-RUD-CGTR-SEBT-CF08,Самосвал карьерный №143,1113011120,JRP02417,960003595,777F_E01_01,,16.12.2010,,01.01.2023,,,,,000029062,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпиллар90т
1100,1105,"АО ""Полюс Красноярск""",100000065600,E01_01,Самосвалы карьерные,64,Самосвалы CAT 777F,O,Самосвал карьерный 777F №144,100,11-RUD-CGTR-SEBT-CF09,Самосвал карьерный №144,1113011120,JRP02422,960003595,777F_E01_01,,16.12.2010,,01.01.2023,01.02.2022,,,,000029063,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпиллар90т
1100,1105,"АО ""Полюс Красноярск""",100000065602,E01_01,Самосвалы карьерные,64,Самосвалы CAT 777F,O,Самосвал карьерный 777F №145,100,11-RUD-CGTR-SEBT-CF10,Самосвал карьерный №145,1113011120,JRP02419,960003595,777F_E01_01,,16.12.2010,,01.01.2023,18.03.2022,,,,000029064,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпиллар90т
1100,1105,"АО ""Полюс Красноярск""",100000065606,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №501,100,11-RUD-CGTR-SEBT-CC50,Самосвал карьерный №501,1113011620,APX01745,960000001,785C_E01_01,,16.12.2010,,01.01.2023,,,,,000029065,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065607,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №502,100,11-RUD-CGTR-SEBT-CC51,Самосвал карьерный №502,1113011620,APX01760,960000001,785C_E01_01,,16.12.2010,,01.01.2023,,,,,000029066,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065608,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №503,100,11-RUD-CGTR-SEBT-CC52,Самосвал карьерный №503,1113011620,APX01761,960000001,785C_E01_01,,16.12.2010,,01.01.2023,,,,,000029067,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065609,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №504,100,11-RUD-CGTR-SEBT-CC53,Самосвал карьерный №504,1113011620,APX01763,960000001,785C_E01_01,,31.12.2010,,01.01.2023,,,,,000029068,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065611,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №505,100,11-RUD-CGTR-SEBT-CC54,Самосвал карьерный №505,1113011620,APX01762,960000001,785C_E01_01,,31.12.2010,,01.01.2023,,,,,000029069,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065967,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №423,100,11-RUD-CGTR-SEBT-CC22,Самосвал карьерный №423,1113011620,APX01815,960000001,785C_E01_01,,20.05.2011,,01.01.2023,11.06.2021,,,,000029380,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065612,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №506,100,11-RUD-CGTR-SEBT-CC55,Самосвал карьерный №506,1113011620,APX01779,960000001,785C_E01_01,,31.01.2011,,01.01.2023,01.02.2022,,,,000029450,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065613,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №507,100,11-RUD-CGTR-SEBT-CC56,Самосвал карьерный №507,1113011620,APX01778,960000001,785C_E01_01,,31.01.2011,,01.01.2023,,,,,000029451,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065614,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №508,100,11-RUD-CGTR-SEBT-CC57,Самосвал карьерный №508,1113011620,APX01781,960000001,785C_E01_01,,28.02.2011,,01.01.2023,02.01.2022,,,,000029452,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065615,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №509,100,11-RUD-CGTR-SEBT-CC58,Самосвал карьерный №509,1113011620,APX01780,960000001,785C_E01_01,,18.02.2011,,01.01.2023,26.02.2022,,,,000029453,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065616,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №510,100,11-RUD-CGTR-SEBT-CC59,Самосвал карьерный №510,1113011620,APX01789,960000001,785C_E01_01,,28.02.2011,,01.01.2023,,,,,000029454,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065617,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №511,100,11-RUD-CGTR-SEBT-CC60,Самосвал карьерный №511,1113011620,APX01791,960000001,785C_E01_01,,28.02.2011,,01.01.2023,01.07.2021,,,,000029455,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065618,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №512,100,11-RUD-CGTR-SEBT-CC61,Самосвал карьерный №512,1113011620,APX01790,960000001,785C_E01_01,,31.03.2011,,01.01.2023,,,,,000029456,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065619,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №514,100,11-RUD-CGTR-SEBT-CC62,Самосвал карьерный №514,1113011620,APX01792,960000001,785C_E01_01,,31.03.2011,,01.01.2023,26.11.2021,,,,000029457,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065620,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №515,100,11-RUD-CGTR-SEBT-CC63,Самосвал карьерный №515,1113011620,APX01803,960000001,785C_E01_01,,30.04.2011,,01.01.2023,29.04.2021,,,,000029496,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065968,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №416,100,11-RUD-CGTR-SEBT-CC15,Самосвал карьерный №416,1113011620,APX01797,960000001,785C_E01_01,,30.04.2011,,01.01.2023,30.05.2021,,,,000029497,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065969,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №417,100,11-RUD-CGTR-SEBT-CC16,Самосвал карьерный №417,1113011620,APX01805,960000001,785C_E01_01,,30.04.2011,,01.01.2023,02.02.2022,,,,000029498,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065970,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №418,100,11-RUD-CGTR-SEBT-CC17,Самосвал карьерный №418,1113011620,APX01804,960000001,785C_E01_01,,30.04.2011,,01.01.2023,16.06.2021,,,,000029499,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065971,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №419,100,11-RUD-CGTR-SEBT-CC18,Самосвал карьерный №419,1113011620,APX01813,960000001,785C_E01_01,,30.04.2011,,01.01.2023,,,,,000029511,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065972,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №420,100,11-RUD-CGTR-SEBT-CC19,Самосвал карьерный №420,1113011620,APX01806,960000001,785C_E01_01,,30.04.2011,,01.01.2023,30.08.2021,,,,000029512,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065973,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №421,100,11-RUD-CGTR-SEBT-CC20,Самосвал карьерный №421,1113011620,APX01802,960000001,785C_E01_01,,30.04.2011,,01.12.2022,,,,,000029513,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065974,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №422,100,11-RUD-CGTR-SEBT-CC21,Самосвал карьерный №422,1113011620,APX01811,960000001,785C_E01_01,,30.04.2011,,01.01.2023,,,,,000029514,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065975,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №425,100,11-RUD-CGTR-SEBT-CC24,Самосвал карьерный №425,1113011620,APX01812,960000001,785C_E01_01,,26.05.2011,,01.01.2023,21.06.2021,,,,000030461,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065622,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №516,100,11-RUD-CGTR-SEBT-CC64,Самосвал карьерный №516,1113011620,APX01814,960000001,785C_E01_01,,20.05.2011,,01.01.2023,,,,,000030462,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065976,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №426,100,11-RUD-CGTR-SEBT-CC25,Самосвал карьерный №426,1113011620,APX01818,960000001,785C_E01_01,,31.07.2011,,01.07.2023,21.10.2021,,,,000030513,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062381,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №427,100,11-RUD-CGTR-SEBT-CC26,Самосвал карьерный №427,1113011620,APX01817,960000001,785C_E01_01,,31.07.2011,,01.07.2023,,,,,000030514,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062382,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №428,100,11-RUD-CGTR-SEBT-CC27,Самосвал карьерный №428,1113011620,APX01820,960000001,785C_E01_01,,31.07.2011,,01.07.2023,06.08.2021,,,,000030515,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062383,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №429,100,11-RUD-CGTR-SEBT-CC28,Самосвал карьерный №429,1113011620,APX01821,960000001,785C_E01_01,,31.07.2011,,01.07.2023,,,,,000030516,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062384,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №430,100,11-RUD-CGTR-SEBT-CC29,Самосвал карьерный №430,1113011620,APX01819,960000001,785C_E01_01,,22.08.2011,,01.07.2023,,,,,000030584,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062385,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №445,100,11-RUD-CGTR-SEBT-CC44,Самосвал карьерный №445,1113011620,APX02338,960000001,785C_E01_01,,19.06.2014,,01.07.2025,22.08.2021,,,,000032747,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062386,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №441,100,11-RUD-CGTR-SEBT-CC40,Самосвал карьерный №441,1113011620,APX02350,960000001,785C_E01_01,,19.06.2014,,01.07.2025,29.05.2021,,,,000032748,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062387,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №444,100,11-RUD-CGTR-SEBT-CC43,Самосвал карьерный №444,1113011620,APX02339,960000001,785C_E01_01,,19.06.2014,,01.07.2025,,,,,000032749,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062388,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №443,100,11-RUD-CGTR-SEBT-CC42,Самосвал карьерный №443,1113011620,APX02342,960000001,785C_E01_01,,19.06.2014,,01.07.2025,,,,,000032750,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062389,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №442,100,11-RUD-CGTR-SEBT-CC41,Самосвал карьерный №442,1113011620,APX02343,960000001,785C_E01_01,,19.06.2014,,01.07.2025,29.12.2021,,,,000032751,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062390,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №435,100,11-RUD-CGTR-SEBT-CC34,Самосвал карьерный №435,1113011620,APX02216,960000001,785C_E01_01,,31.07.2013,,01.07.2025,,,,,000033597,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062391,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №431,100,11-RUD-CGTR-SEBT-CC30,Самосвал карьерный №431,1113011620,APX02219,960000001,785C_E01_01,,31.07.2013,,01.07.2025,,,,,000033598,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062392,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №434,100,11-RUD-CGTR-SEBT-CC33,Самосвал карьерный №434,1113011620,APX02220,960000001,785C_E01_01,,31.07.2013,,01.07.2025,21.01.2022,,,,000033599,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062393,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №432,100,11-RUD-CGTR-SEBT-CC31,Самосвал карьерный №432,1113011620,APX02221,960000001,785C_E01_01,,31.07.2013,,01.07.2025,,,,,000033600,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062394,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №433,100,11-RUD-CGTR-SEBT-CC32,Самосвал карьерный №433,1113011620,APX02222,960000001,785C_E01_01,,31.07.2013,,01.07.2025,,,,,000033601,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062395,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №436,100,11-RUD-CGTR-SEBT-CC35,Самосвал карьерный №436,1113011620,APX02223,960000001,785C_E01_01,,31.12.2013,,01.07.2025,24.02.2022,,,,000033732,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062396,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №437,100,11-RUD-CGTR-SEBT-CC36,Самосвал карьерный №437,1113011620,APX02224,960000001,785C_E01_01,,13.12.2013,,01.07.2025,30.01.2022,,,,000033733,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062397,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №438,100,11-RUD-CGTR-SEBT-CC37,Самосвал карьерный №438,1113011620,APX02225,960000001,785C_E01_01,,31.12.2013,,01.07.2025,,,,,000033734,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062398,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №439,100,11-RUD-CGTR-SEBT-CC38,Самосвал карьерный №439,1113011620,APX02226,960000001,785C_E01_01,,13.12.2013,,01.07.2025,,,,,000033735,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000062399,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №440,100,11-RUD-CGTR-SEBT-CC39,Самосвал карьерный №440,1113011620,APX02227,960000001,785C_E01_01,,13.12.2013,,01.07.2025,,,,,000033736,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065623,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №525,100,11-RUD-CGTR-SEBT-CC73,Самосвал карьерный №525,1113011620,APX02239,960000001,785C_E01_01,,13.12.2013,,01.07.2025,31.12.2021,,,,000033737,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065624,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №524,100,11-RUD-CGTR-SEBT-CC72,Самосвал карьерный №524,1113011620,APX02238,960000001,785C_E01_01,,13.12.2013,,01.07.2025,01.12.2021,,,,000033738,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065625,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №526,100,11-RUD-CGTR-SEBT-CC74,Самосвал карьерный №526,1113011620,APX02240,960000001,785C_E01_01,,31.12.2013,,01.07.2025,10.04.2022,,,,000033739,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065626,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №523,100,11-RUD-CGTR-SEBT-CC71,Самосвал карьерный №523,1113011620,APX02237,960000001,785C_E01_01,,13.12.2013,,01.07.2025,,,,,000033740,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065627,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №527,100,11-RUD-CGTR-SEBT-CC75,Самосвал карьерный №527,1113011620,APX02295,960000001,785C_E01_01,,31.12.2013,,01.07.2025,04.09.2021,,,,000033789,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065628,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №528,100,11-RUD-CGTR-SEBT-CC76,Самосвал карьерный №528,1113011620,APX02296,960000001,785C_E01_01,,28.02.2014,,01.07.2025,27.10.2021,,,,000034735,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065629,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №531,100,11-RUD-CGTR-SEBT-CC79,Самосвал карьерный №531,1113011620,APX02299,960000001,785C_E01_01,,03.07.2021,,01.07.2025,,,,,000034736,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065630,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №529,100,11-RUD-CGTR-SEBT-CC77,Самосвал карьерный №529,1113011620,APX02297,960000001,785C_E01_01,,28.02.2014,,01.07.2025,,,,,000034737,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065631,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №532,100,11-RUD-CGTR-SEBT-CC80,Самосвал карьерный №532,1113011620,APX02300,960000001,785C_E01_01,,28.02.2014,,01.07.2025,,,,,000034738,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
1100,1105,"АО ""Полюс Красноярск""",100000065632,E01_01,Самосвалы карьерные,65,Самосвалы CAT 785C,O,Самосвал карьерный 785C №530,100,11-RUD-CGTR-SEBT-CC78,Самосвал карьерный №530,1113011620,APX02298,960000001,785C_E01_01,,28.02.2014,,01.07.2025,,,,,000034739,111301,Парки БА,Транспорт,Основной,СЭБТ-Катерпилл135тн
