eo_code,Заказ,Сообщение,Вид заказа,Вид работы ТОРО,Время ремонтного простоя (Зкз),Базисный срок начала,Базисный срок конца,БЕ,СчетГруппТехкарт,Группа,Системный статус сообщения ТОРО,СистСтатус,Время ремонтного простоя (ТК),Метка удаления,Фактический простой,Класс ЕО
100000006410,1100767544,7100757068,APP1,ТО2,"10,00",8/5/2023,8/5/2023,1200,О2,O0000002,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"10,00",,"0,00",E01_01
100000006410,1100773448,7100762948,APP1,ТР,"24,00",8/17/2023,8/18/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000006410,1100766954,7100757058,APP1,ТО1,"6,00",8/17/2023,8/17/2023,1200,О1,O0000002,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000006410,1100767555,7100757079,APP1,ТО5,"36,00",8/28/2023,8/29/2023,1200,О5,O0000002,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"36,00",,"0,00",E01_01
100000006410,1100773462,7100762939,APP1,МД,"27,00",9/8/2023,9/9/2023,1200,ЗЗ,O0000002,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"27,00",,"0,00",E01_01
100000006410,1100766955,7100757059,APP1,ТО1,"6,00",9/8/2023,9/8/2023,1200,О1,O0000002,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000006410,1100773449,7100762949,APP1,ТР,"24,00",9/20/2023,9/21/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000006410,1100767545,7100757069,APP1,ТО2,"10,00",9/20/2023,9/20/2023,1200,О2,O0000002,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"10,00",,"0,00",E01_01
100000006410,1100766956,7100757060,APP1,ТО1,"6,00",10/1/2023,10/1/2023,1200,О1,O0000002,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000006410,1100773463,7100762970,APP1,ЗМН,"10,00",10/13/2023,10/13/2023,1200,ЗС,N0000002,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"10,00",,"0,00",E01_01
100000006410,1100773450,7100762960,APP1,ТР,"24,00",10/13/2023,10/14/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000006410,1100767551,7100757075,APP1,ТО3,"14,00",10/13/2023,10/13/2023,1200,О3,O0000002,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"14,00",,"0,00",E01_01
100000006410,1100766957,7100757061,APP1,ТО1,"6,00",10/24/2023,10/24/2023,1200,О1,O0000002,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000006410,1100767546,7100757070,APP1,ТО2,"10,00",11/4/2023,11/4/2023,1200,О2,O0000002,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"10,00",,"0,00",E01_01
100000006410,1100773451,7100762961,APP1,ТР,"24,00",11/16/2023,11/17/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000006410,1100766958,7100757062,APP1,ТО1,"6,00",11/16/2023,11/16/2023,1200,О1,O0000002,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000006410,1100767553,7100757077,APP1,ТО4,"24,00",11/27/2023,11/28/2023,1200,О4,O0000002,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"24,00",,"0,00",E01_01
100000006410,1100766959,7100757063,APP1,ТО1,"6,00",12/9/2023,12/9/2023,1200,О1,O0000002,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000006410,1100773461,7100762938,APP1,ТР,"26,00",12/9/2023,12/10/2023,1200,69,O0000002,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"26,00",,"0,00",E01_01
100000006410,1100767547,7100757071,APP1,ТО2,"10,00",12/20/2023,12/20/2023,1200,О2,O0000002,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"10,00",,"0,00",E01_01
100000006410,1100773452,7100762962,APP1,ТР,"24,00",12/20/2023,12/21/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000006410 (49),,,,,,,,,,,,,,,,
100000008666,1100766930,7100756783,APP1,ТО2,"10,00",1/20/2023,1/20/2023,1200,О2,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"10,00",,"0,00",E01_01
100000008666,1100772948,7100762438,APP1,ТР,"24,00",1/20/2023,1/21/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008666,1100766923,7100756416,APP1,ТО1,"6,00",2/13/2023,2/13/2023,1200,О1,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008666,1100773020,7100762490,APP1,ТР,"126,00",2/13/2023,2/18/2023,1200,ТУ,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"126,00",,"0,00",E01_01
100000008666,1100772949,7100762439,APP1,ТР,"24,00",2/24/2023,2/25/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008666,1100766936,7100756789,APP1,ТО4,"36,00",3/8/2023,3/9/2023,1200,О4,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"36,00",,"0,00",E01_01
100000008666,1100772950,7100762480,APP1,ТР,"24,00",3/8/2023,3/9/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008666,1100766924,7100756417,APP1,ТО1,"6,00",3/31/2023,3/31/2023,1200,О1,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008666,1100766931,7100756784,APP1,ТО2,"10,00",4/24/2023,4/24/2023,1200,О2,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"10,00",,"0,00",E01_01
100000008666,1100772951,7100762481,APP1,ТР,"24,00",4/24/2023,4/25/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008666,1100772707,7100762217,APP1,ТР,"48,00",5/5/2023,5/7/2023,1200,29,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"48,00",,"0,00",E01_01
100000008666,1100766925,7100756418,APP1,ТО1,"6,00",5/17/2023,5/17/2023,1200,О1,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008666,1100772952,7100762482,APP1,ТР,"24,00",5/17/2023,5/18/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008666,1100766934,7100756787,APP1,ТО3,"14,00",6/9/2023,6/9/2023,1200,О3,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"14,00",,"0,00",E01_01
100000008666,1100772953,7100762483,APP1,ТР,"24,00",6/9/2023,6/10/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008666,1100766926,7100756419,APP1,ТО1,"6,00",7/3/2023,7/3/2023,1200,О1,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008666,1100772921,7100762425,APP1,МД,"24,00",7/3/2023,7/4/2023,1200,ЗЗ,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"24,00",,"0,00",E01_01
100000008666,1100766932,7100756785,APP1,ТО2,"10,00",7/26/2023,7/26/2023,1200,О2,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"10,00",,"0,00",E01_01
100000008666,1100772954,7100762484,APP1,ТР,"24,00",7/26/2023,7/27/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008666,1100766927,7100756780,APP1,ТО1,"6,00",8/18/2023,8/18/2023,1200,О1,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008666,1100772955,7100762485,APP1,ТР,"24,00",8/18/2023,8/19/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008666,1100766937,7100756790,APP1,ТО4,"36,00",9/11/2023,9/12/2023,1200,О4,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"36,00",,"0,00",E01_01
100000008666,1100772956,7100762486,APP1,ТР,"24,00",9/11/2023,9/12/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008666,1100772947,7100762437,APP1,МД,"24,00",9/11/2023,9/12/2023,1200,ЗП,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"24,00",,"0,00",E01_01
100000008666,1100766928,7100756781,APP1,ТО1,"6,00",10/4/2023,10/4/2023,1200,О1,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008666,1100772709,7100762219,APP1,ТР,"24,00",10/4/2023,10/5/2023,1200,69,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"24,00",,"0,00",E01_01
100000008666,1100772957,7100762487,APP1,ТР,"24,00",10/4/2023,10/5/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008666,1100766933,7100756786,APP1,ТО2,"10,00",10/27/2023,10/27/2023,1200,О2,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"10,00",,"0,00",E01_01
100000008666,1100766929,7100756782,APP1,ТО1,"6,00",11/20/2023,11/20/2023,1200,О1,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008666,1100772958,7100762488,APP1,ТР,"24,00",11/20/2023,11/21/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008666,1100766935,7100756788,APP1,ТО3,"14,00",12/13/2023,12/13/2023,1200,О3,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"14,00",,"0,00",E01_01
100000008666,1100772959,7100762489,APP1,ТР,"24,00",12/13/2023,12/14/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008666 (32),,,,,,,,,,,,,,,,
100000008667,1100773035,7100762515,APP1,ТР,"126,00",1/6/2023,1/11/2023,1200,ТУ,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"126,00",,"0,00",E01_01
100000008667,1100772714,7100762504,APP1,МД,"24,00",1/23/2023,1/24/2023,1200,ЗЗ,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"24,00",,"0,00",E01_01
100000008667,1100766884,7100756800,APP1,ТО1,"6,00",1/23/2023,1/23/2023,1200,О1,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008667,1100773023,7100762493,APP1,ТР,"24,00",1/23/2023,1/24/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008667,1100766898,7100756814,APP1,ТО4,"36,00",2/16/2023,2/17/2023,1200,О4,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"36,00",,"0,00",E01_01
100000008667,1100773024,7100762494,APP1,ТР,"24,00",2/16/2023,2/17/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008667,1100772715,7100762505,APP1,ТР,"48,00",3/11/2023,3/13/2023,1200,29,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"48,00",,"0,00",E01_01
100000008667,1100766885,7100756801,APP1,ТО1,"6,00",3/11/2023,3/11/2023,1200,О1,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008667,1100773025,7100762495,APP1,ТР,"24,00",3/26/2023,3/27/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008667,1100766893,7100756809,APP1,ТО2,"10,00",4/4/2023,4/4/2023,1200,О2,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"10,00",,"0,00",E01_01
100000008667,1100772922,7100762426,APP1,ТР,"24,00",4/4/2023,4/5/2023,1200,69,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"24,00",,"0,00",E01_01
100000008667,1350000402,7900000302,APB1,ЭПБ,"1,00",4/21/2023,4/21/2023,1200,,,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"0,00",,"0,00",E01_01
100000008667,1100773026,7100762496,APP1,ТР,"24,00",4/27/2023,4/28/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008667,1100766886,7100756802,APP1,ТО1,"6,00",4/27/2023,4/27/2023,1200,О1,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008667,1100766896,7100756812,APP1,ТО3,"14,00",5/21/2023,5/21/2023,1200,О3,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"14,00",,"0,00",E01_01
100000008667,1100773027,7100762497,APP1,ТР,"24,00",5/21/2023,5/22/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008667,1100766887,7100756803,APP1,ТО1,"6,00",6/14/2023,6/14/2023,1200,О1,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008667,1100772717,7100762507,APP1,ЗМН,"5,40",6/14/2023,6/14/2023,1200,ЗС,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"5,40",,"0,00",E01_01
100000008667,1100773028,7100762498,APP1,ТР,"24,00",6/14/2023,6/15/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008667,1100766894,7100756810,APP1,ТО2,"10,00",7/7/2023,7/7/2023,1200,О2,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"10,00",,"0,00",E01_01
100000008667,1100773029,7100762499,APP1,ТР,"24,00",7/7/2023,7/8/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008667,1100766888,7100756804,APP1,ТО1,"6,00",7/31/2023,7/31/2023,1200,О1,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008667,1100773030,7100762510,APP1,ТР,"24,00",8/23/2023,8/24/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008667,1100766899,7100756815,APP1,ТО4,"36,00",8/23/2023,8/24/2023,1200,О4,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"36,00",,"0,00",E01_01
100000008667,1100788501,7100777996,APP1,МД,"96,00",8/23/2023,8/27/2023,1200,ЗД,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"96,00",,"0,00",E01_01
100000008667,1100766889,7100756805,APP1,ТО1,"6,00",9/16/2023,9/16/2023,1200,О1,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008667,1100773031,7100762511,APP1,ТР,"24,00",9/16/2023,9/17/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008667,1100766895,7100756811,APP1,ТО2,"10,00",10/10/2023,10/10/2023,1200,О2,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"10,00",,"0,00",E01_01
100000008667,1100773032,7100762512,APP1,ТР,"24,00",10/10/2023,10/11/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008667,1100766890,7100756806,APP1,ТО1,"6,00",11/2/2023,11/2/2023,1200,О1,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008667,1100773022,7100762492,APP1,ТР,"9,00",11/2/2023,11/2/2023,1200,87,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"9,00",,"0,00",E01_01
100000008667,1100773033,7100762513,APP1,ТР,"24,00",11/26/2023,11/27/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008667,1100766897,7100756813,APP1,ТО3,"14,00",11/26/2023,11/26/2023,1200,О3,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"14,00",,"0,00",E01_01
100000008667,1100766891,7100756807,APP1,ТО1,"6,00",12/20/2023,12/20/2023,1200,О1,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008667,1100773034,7100762514,APP1,ТР,"24,00",12/20/2023,12/21/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008667 (35),,,,,,,,,,,,,,,,
100000008668,1100772923,7100762427,APP1,ТР,"24,00",1/17/2023,1/18/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008668,1100767333,7100756833,APP1,ТО4,"36,00",1/17/2023,1/18/2023,1200,О4,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"36,00",,"0,00",E01_01
100000008668,1100772924,7100762428,APP1,ТР,"24,00",2/8/2023,2/9/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008668,1100766859,7100756679,APP1,ТО1,"6,00",2/8/2023,2/8/2023,1200,О1,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008668,1100774107,7100763604,APP1,МД,"72,20",2/24/2023,2/27/2023,1200,ЗК,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"72,20",,"0,00",E01_01
100000008668,1100767327,7100756827,APP1,ТО2,"10,00",3/3/2023,3/3/2023,1200,О2,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"10,00",,"0,00",E01_01
100000008668,1100772925,7100762429,APP1,ТР,"24,00",3/25/2023,3/26/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008668,1100767320,7100756820,APP1,ТО1,"6,00",3/25/2023,3/25/2023,1200,О1,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008668,1100772926,7100762530,APP1,ТР,"24,00",4/17/2023,4/18/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008668,1100767331,7100756831,APP1,ТО3,"14,00",4/17/2023,4/17/2023,1200,О3,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"14,00",,"0,00",E01_01
100000008668,1350000403,7900000303,APB1,ЭПБ,"1,00",4/21/2023,4/21/2023,1200,,,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"0,00",,"0,00",E01_01
100000008668,1100772718,7100762508,APP1,ТР,"36,00",5/9/2023,5/10/2023,1200,70,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"36,00",,"0,00",E01_01
100000008668,1100767321,7100756821,APP1,ТО1,"6,00",5/9/2023,5/9/2023,1200,О1,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008668,1100772927,7100762531,APP1,ТР,"24,00",5/31/2023,6/1/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008668,1100767328,7100756828,APP1,ТО2,"10,00",5/31/2023,5/31/2023,1200,О2,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"10,00",,"0,00",E01_01
100000008668,1100772928,7100762532,APP1,ТР,"24,00",6/23/2023,6/24/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008668,1100767322,7100756822,APP1,ТО1,"6,00",6/23/2023,6/23/2023,1200,О1,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008668,1100772929,7100762533,APP1,ТР,"24,00",7/15/2023,7/16/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008668,1100767334,7100756834,APP1,ТО4,"36,00",7/15/2023,7/16/2023,1200,О4,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"36,00",,"0,00",E01_01
100000008668,1100773040,7100762520,APP1,ТР,"9,00",7/28/2023,7/28/2023,1200,87,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"9,00",,"0,00",E01_01
100000008668,1100772930,7100762534,APP1,ТР,"24,00",8/6/2023,8/7/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008668,1100767323,7100756823,APP1,ТО1,"6,00",8/6/2023,8/6/2023,1200,О1,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008668,1100773041,7100762521,APP1,ТР,"24,00",8/29/2023,8/30/2023,1200,69,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"24,00",,"0,00",E01_01
100000008668,1100767329,7100756829,APP1,ТО2,"10,00",8/29/2023,8/29/2023,1200,О2,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"10,00",,"0,00",E01_01
100000008668,1100772719,7100762509,APP1,МД,"96,00",9/20/2023,9/24/2023,1200,ЗД,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"96,00",,"0,00",E01_01
100000008668,1100772931,7100762535,APP1,ТР,"24,00",9/20/2023,9/21/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008668,1100767324,7100756824,APP1,ТО1,"6,00",9/20/2023,9/20/2023,1200,О1,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008668,1100772932,7100762536,APP1,ТР,"24,00",10/12/2023,10/13/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008668,1100767332,7100756832,APP1,ТО3,"14,00",10/12/2023,10/12/2023,1200,О3,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"14,00",,"0,00",E01_01
100000008668,1100772933,7100762537,APP1,ТР,"24,00",11/4/2023,11/5/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008668,1100767325,7100756825,APP1,ТО1,"6,00",11/4/2023,11/4/2023,1200,О1,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008668,1100773044,7100762524,APP1,ТР,"24,00",11/26/2023,11/27/2023,1200,28,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"24,00",,"0,00",E01_01
100000008668,1100773043,7100762523,APP1,МД,"24,00",11/26/2023,11/27/2023,1200,ЗП,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"24,00",,"0,00",E01_01
100000008668,1100767330,7100756830,APP1,ТО2,"10,00",11/26/2023,11/26/2023,1200,О2,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"10,00",,"0,00",E01_01
100000008668,1100773042,7100762522,APP1,ЗМН,"5,00",12/18/2023,12/18/2023,1200,ЗС,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"5,00",,"0,00",E01_01
100000008668,1100772934,7100762538,APP1,ТР,"24,00",12/18/2023,12/19/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008668,1100767326,7100756826,APP1,ТО1,"6,00",12/18/2023,12/18/2023,1200,О1,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008668 (37),,,,,,,,,,,,,,,,
100000008669,1100767335,7100756835,APP1,ТО1,"6,00",1/15/2023,1/15/2023,1200,О1,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008669,1100772891,7100762405,APP1,ТР,"24,00",1/15/2023,1/16/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008669,1100773046,7100762526,APP1,ТР,"36,00",2/9/2023,2/10/2023,1200,70,N0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"36,00",,"0,00",E01_01
100000008669,1100767349,7100756849,APP1,ТО4,"36,00",2/9/2023,2/10/2023,1200,О4,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"36,00",,"0,00",E01_01
100000008669,1100772892,7100762406,APP1,ТР,"24,00",2/24/2023,2/25/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008669,1100773047,7100762527,APP1,ТР,"126,00",3/4/2023,3/9/2023,1200,ТУ,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"126,00",,"0,00",E01_01
100000008669,1100767336,7100756836,APP1,ТО1,"6,00",3/4/2023,3/4/2023,1200,О1,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008669,1100767343,7100756843,APP1,ТО2,"10,00",3/27/2023,3/27/2023,1200,О2,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"10,00",,"0,00",E01_01
100000008669,1100772893,7100762407,APP1,ТР,"24,00",3/27/2023,3/28/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008669,1100772894,7100762408,APP1,ТР,"24,00",4/19/2023,4/20/2023,1200,ТР,O0000143,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000008669,1100767337,7100756837,APP1,ТО1,"6,00",4/19/2023,4/19/2023,1200,О1,O0000004,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"6,00",,"0,00",E01_01
100000008669,1350000404,7900000304,APB1,ЭПБ,"1,00",4/21/2023,4/21/2023,1200,,,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"0,00",,"0,00",E01_01
