ЕО,Дата начала эксплуатации,first_day_of_month_datetime,Год,Месяц,day,age_in_sec,Дата завершения эксплуатации,БЕ,Класс ЕО,Модель ЕО,Наименование ЕО,prev_year,count
100000065615,2011-02-18,2015-01-01,2015,1,1,122083200.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №509,2014,1
100000065615,2011-02-18,2016-01-01,2016,1,1,153619200.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №509,2015,1
100000065615,2011-02-18,2017-01-01,2017,1,1,185241600.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №509,2016,1
100000065615,2011-02-18,2018-01-01,2018,1,1,216777600.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №509,2017,1
100000065615,2011-02-18,2019-01-01,2019,1,1,248313600.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №509,2018,1
100000065615,2011-02-18,2020-01-01,2020,1,1,279849600.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №509,2019,1
100000065615,2011-02-18,2021-01-01,2021,1,1,311472000.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №509,2020,1
100000065615,2011-02-18,2022-01-01,2022,1,1,343008000.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №509,2021,1
100000065615,2011-02-18,2023-01-01,2023,1,1,374544000.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №509,2022,1
100000065616,2011-02-28,2012-01-01,2012,1,1,26524800.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №510,2011,1
100000065616,2011-02-28,2013-01-01,2013,1,1,58147200.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №510,2012,1
100000065616,2011-02-28,2014-01-01,2014,1,1,89683200.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №510,2013,1
100000065616,2011-02-28,2015-01-01,2015,1,1,121219200.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №510,2014,1
100000065616,2011-02-28,2016-01-01,2016,1,1,152755200.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №510,2015,1
100000065616,2011-02-28,2017-01-01,2017,1,1,184377600.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №510,2016,1
100000065616,2011-02-28,2018-01-01,2018,1,1,215913600.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №510,2017,1
100000065616,2011-02-28,2019-01-01,2019,1,1,247449600.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №510,2018,1
100000065616,2011-02-28,2020-01-01,2020,1,1,278985600.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №510,2019,1
100000065616,2011-02-28,2021-01-01,2021,1,1,310608000.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №510,2020,1
100000065616,2011-02-28,2022-01-01,2022,1,1,342144000.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №510,2021,1
100000065616,2011-02-28,2023-01-01,2023,1,1,373680000.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №510,2022,1
100000065617,2011-02-28,2012-01-01,2012,1,1,26524800.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №511,2011,1
100000065617,2011-02-28,2013-01-01,2013,1,1,58147200.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №511,2012,1
100000065617,2011-02-28,2014-01-01,2014,1,1,89683200.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №511,2013,1
100000065617,2011-02-28,2015-01-01,2015,1,1,121219200.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №511,2014,1
100000065617,2011-02-28,2016-01-01,2016,1,1,152755200.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №511,2015,1
100000065617,2011-02-28,2017-01-01,2017,1,1,184377600.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №511,2016,1
100000065617,2011-02-28,2018-01-01,2018,1,1,215913600.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №511,2017,1
100000065617,2011-02-28,2019-01-01,2019,1,1,247449600.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №511,2018,1
100000065617,2011-02-28,2020-01-01,2020,1,1,278985600.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №511,2019,1
100000065617,2011-02-28,2021-01-01,2021,1,1,310608000.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №511,2020,1
100000065617,2011-02-28,2022-01-01,2022,1,1,342144000.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №511,2021,1
100000065617,2011-02-28,2023-01-01,2023,1,1,373680000.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №511,2022,1
100000065618,2011-03-31,2012-01-01,2012,1,1,23846400.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №512,2011,1
100000065618,2011-03-31,2013-01-01,2013,1,1,55468800.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №512,2012,1
100000065618,2011-03-31,2014-01-01,2014,1,1,87004800.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №512,2013,1
100000065618,2011-03-31,2015-01-01,2015,1,1,118540800.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №512,2014,1
100000065618,2011-03-31,2016-01-01,2016,1,1,150076800.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №512,2015,1
100000065618,2011-03-31,2017-01-01,2017,1,1,181699200.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №512,2016,1
100000065618,2011-03-31,2018-01-01,2018,1,1,213235200.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №512,2017,1
100000065618,2011-03-31,2019-01-01,2019,1,1,244771200.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №512,2018,1
100000065618,2011-03-31,2020-01-01,2020,1,1,276307200.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №512,2019,1
100000065618,2011-03-31,2021-01-01,2021,1,1,307929600.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №512,2020,1
100000065618,2011-03-31,2022-01-01,2022,1,1,339465600.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №512,2021,1
100000065618,2011-03-31,2023-01-01,2023,1,1,371001600.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №512,2022,1
100000065619,2011-03-31,2012-01-01,2012,1,1,23846400.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №514,2011,1
100000065619,2011-03-31,2013-01-01,2013,1,1,55468800.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №514,2012,1
100000065619,2011-03-31,2014-01-01,2014,1,1,87004800.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №514,2013,1
100000065619,2011-03-31,2015-01-01,2015,1,1,118540800.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №514,2014,1
100000065619,2011-03-31,2016-01-01,2016,1,1,150076800.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №514,2015,1
100000065619,2011-03-31,2017-01-01,2017,1,1,181699200.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №514,2016,1
100000065619,2011-03-31,2018-01-01,2018,1,1,213235200.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №514,2017,1
100000065619,2011-03-31,2019-01-01,2019,1,1,244771200.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №514,2018,1
100000065619,2011-03-31,2020-01-01,2020,1,1,276307200.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №514,2019,1
100000065619,2011-03-31,2021-01-01,2021,1,1,307929600.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №514,2020,1
100000065619,2011-03-31,2022-01-01,2022,1,1,339465600.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №514,2021,1
100000065619,2011-03-31,2023-01-01,2023,1,1,371001600.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №514,2022,1
100000065620,2011-04-30,2012-01-01,2012,1,1,21254400.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №515,2011,1
100000065620,2011-04-30,2013-01-01,2013,1,1,52876800.0,2023-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №515,2012,1
